ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Instruction Mode
11511,ECE,408,0193,Independent Study,"3","Nathan Swami","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Electrical Engr Projects","",Closed,1,1,0,"","In Person"
11512,ECE,411,00MS,Lecture,"3","Yong Kim","MoWe 2:00PM - 3:15PM","Biomed Engr & Med Sci 1041","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Bioelectricity","",Closed,11,20,0,"","In Person"
11513,ECE,420,002S,Lecture,"3","Maite Brandt-Pearce","MoWeFr 12:00PM - 12:50PM","Thornton Hall E304","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Communications","",Closed,10,48,0,"","In Person"
11514,ECE,422L,009Z,Laboratory,"1.5","Stephen Wilson","Tu 2:00PM - 5:00PM","Thornton Hall C316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Communications Systems Lab","",Closed,3,12,0,"","In Person"
11515,ECE,422L,021Y,Laboratory,"1.5","Stephen Wilson","Tu 5:00PM - 8:00PM","Thornton Hall C316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Communications Systems Lab","",Closed,3,12,0,"","In Person"
11516,ECE,432,01H2,Lecture,"4.5","Benton Calhoun","TuTh 2:00PM - 3:15PM","Thornton Hall E316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Introduction to VLSI","",Closed,10,50,0,"","In Person"
11517,ECE,435,01HM,Lecture,"4.5","Ronald Williams","TuTh 9:30AM - 10:45AM","Thornton Hall E316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Computer Organization & Design","",Closed,52,55,0,"","In Person"
11521,ECE,435,01NU,Laboratory,"4.5","Ronald Williams","Fr 1:00PM - 4:00PM","Thornton Hall E225","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Computer Organization & Design","",Closed,0,15,0,"","In Person"
11522,ECE,435,01PG,Laboratory,"4.5","Ronald Williams","Tu 2:00PM - 5:00PM","Thornton Hall E225","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Computer Organization & Design","",Closed,0,15,0,"","In Person"
11520,ECE,435,006A,Laboratory,"4.5","Ronald Williams","We 9:00AM - 12:00PM","Thornton Hall E225","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Computer Organization & Design","",Closed,0,15,0,"","In Person"
11519,ECE,435,0061,Laboratory,"4.5","Ronald Williams","Mo 9:00AM - 12:00PM","Thornton Hall E225","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Computer Organization & Design","",Closed,0,15,0,"","In Person"
11518,ECE,435,5530,Lecture,"4.5","Ronald Williams","TuTh 9:30AM - 10:45AM","Thornton Hall E316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Computer Organization & Design","",Closed,1,1,0,"","In Person"
11523,ECE,457,00AF,Lecture,"3","Malathi Veeraraghavan","TuTh 12:30PM - 1:45PM","Thornton Hall E316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Computer Networks","",Closed,20,30,0,"","In Person"
11524,ECE,458,01CA,Lecture,"3","Malathi Veeraraghavan","TuTh 11:00AM - 12:15PM","Mechanical Engr Bldg 215","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Internet Engineering","",Closed,9,10,0,"","In Person"
11525,ECE,541,01HC,Lecture,"3","Joe Campbell","TuTh 3:30PM - 4:45PM","Thornton Hall D223","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Photonics","",Closed,22,20,0,"","In Person"
11527,ECE,576,00KY,Lecture,"3","Scott Acton","MoWe 3:30PM - 4:45PM","Thornton Hall D223","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Digital Signal Processing","",Closed,30,40,0,"","In Person"
11526,ECE,576,5627,Lecture,"3","Scott Acton","MoWe 3:30PM - 4:45PM","Thornton Hall D223","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Digital Signal Processing","",Closed,1,1,0,"","In Person"
11528,ECE,578,00QR,Laboratory,"1.5","Scott Acton","Th 2:00PM - 5:00PM","Thornton Hall C316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Digital Signal Processing Lab","",Closed,4,15,0,"","In Person"
11530,ECE,578,01PX,Laboratory,"1.5","Scott Acton","Tu 9:00AM - 12:00PM","Thornton Hall C316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Digital Signal Processing Lab","",Closed,4,15,0,"","In Person"
11529,ECE,578,5628,Laboratory,"1.5","Scott Acton","Th 2:00PM - 5:00PM","Thornton Hall C316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Digital Signal Processing Lab","",Closed,1,1,0,"","In Person"
11531,ECE,611,03T7,Lecture,"3","Toby Berger","TuTh 3:30PM - 4:45PM","Thornton Hall E304","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Probability & Stochastic Proc","",Closed,17,30,0,"","In Person"
11532,ECE,613,03EC,Lecture,"3","Stephen Wilson","MoWe 3:30PM - 4:45PM","Thornton Hall A119","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Communication Systems","",Closed,12,40,0,"","In Person"
11533,ECE,613,6104,Lecture,"3","Stephen Wilson","MoWe 3:30PM - 4:45PM","TBA","08/27/2008 - 12/03/2008","","","","","","","","","","","","","Communication Systems","",Closed,1,50,0,"","In Person"
11537,ECE,613,6666,Lecture,"3","Stephen Wilson","MoWe 3:30PM - 4:45PM","TBA","08/27/2008 - 12/10/2008","","","","","","","","","","","","","Communication Systems","",Closed,5,24,0,"","In Person"
11536,ECE,613,7280,Lecture,"3","Stephen Wilson","MoWe 3:30PM - 4:45PM","Richmond Regional Ctr 313","08/26/2008 - 12/04/2008","","","","","","","","","","","","","Communication Systems","",Closed,2,20,0,"","In Person"
11534,ECE,613,7931,Lecture,"3","Stephen Wilson","MoWe 3:30PM - 4:45PM","Roanoke Higher Ed Ctr 518","08/27/2008 - 12/10/2008","","","","","","","","","","","","","Communication Systems","",Closed,0,40,0,"","In Person"
11535,ECE,613,8110,Lecture,"3","Stephen Wilson","MoWe 3:30PM - 4:45PM","TBA","08/27/2008 - 12/03/2008","","","","","","","","","","","","","Communication Systems","",Closed,1,30,0,"","In Person"
11538,ECE,621,002N,Lecture,"3","Gang Tao","TuTh 11:00AM - 12:15PM","Mechanical Engr Bldg 216","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Linear Automatic Cntrl Systems","",Open,9,15,0,"","In Person"
11539,ECE,621,5549,Lecture,"3","Gang Tao","TuTh 11:00AM - 12:15PM","Mechanical Engr Bldg 216","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Linear Automatic Cntrl Systems","",Closed,1,1,0,"","In Person"
11540,ECE,622,00DF,Lecture,"3","Zongli Lin","MoWe 2:00PM - 3:15PM","Thornton Hall E303","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Linear State Space Control Sys","",Closed,3,20,0,"","In Person"
11541,ECE,632,003Q,Lecture,"3","Benton Calhoun","TuTh 2:00PM - 3:15PM","Thornton Hall E316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Introduction to VLSI","",Open,13,30,0,"","In Person"
11542,ECE,635,03UF,Lecture,"3","Ronald Williams","TuTh 9:30AM - 10:45AM","Thornton Hall E316","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Computer Organization & Design","",Closed,5,10,0,"","In Person"
11543,ECE,642,6112,Lecture,"3","Mool Gupta","TuTh 2:00PM - 3:15PM","TBA","08/26/2008 - 12/04/2008","","","","","","","","","","","","","Optics for Optoelectronics","",Closed,0,50,0,"","In Person"
11544,ECE,642,8118,Lecture,"3","Mool Gupta","TuTh 2:00PM - 3:15PM","TBA","08/26/2008 - 12/04/2008","","","","","","","","","","","","","Optics for Optoelectronics","",Closed,0,25,0,"","In Person"
11546,ECE,663,01CR,Lecture,"3","Avik Ghosh","MoWeFr 11:00AM - 11:50AM","Mechanical Engr Bldg 216","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Semiconductor Device Theory","",Closed,27,20,0,"","In Person"
11545,ECE,663,5799,Lecture,"3","Avik Ghosh","MoWeFr 11:00AM - 11:50AM","Mechanical Engr Bldg 216","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Semiconductor Device Theory","",Closed,1,1,0,"","In Person"
11547,ECE,666,02MA,Laboratory,"1.5","Nicolas Barker","We 2:00PM - 5:00PM","Thornton Hall C113","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Microelectronic Ic Fab Lab","",Closed,8,15,0,"","In Person"
11548,ECE,667V,02B7,Lecture,"3","James Groves","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Applied Solid State Science","",Closed,2,2,0,"","In Person"
11550,ECE,686,01FB,Independent Study,"3","Staff","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Sp Topics Elec Computer Eng","",Closed,0,20,0,"","In Person"
11552,ECE,686,02CG,Independent Study,"3","Maite Brandt-Pearce","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Sp Topics Elec Computer Eng","",Closed,4,10,0,"","In Person"
11551,ECE,686,04SF,Independent Study,"3","Harry Powell","MoWe 2:00PM - 3:15PM","Mechanical Engr Bldg 216","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Sp Topics Elec Computer Eng","",Closed,2,5,0,"","In Person"
11549,ECE,686,007C,Independent Study,"3","Mool Gupta","TuTh 2:00PM - 3:15PM","Thornton Hall A119","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Sp Topics Elec Computer Eng","",Closed,7,16,0,"","In Person"
11554,ECE,686,6113,Independent Study,"3","Mool Gupta","TuTh 2:00PM - 3:15PM","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Sp Topics Elec Computer Eng","",Closed,0,50,0,"","In Person"
11555,ECE,686,7289,Independent Study,"3","Mool Gupta","TuTh 2:00PM - 3:15PM","TBA","08/26/2008 - 12/04/2008","","","","","","","","","","","","","Sp Topics Elec Computer Eng","",Closed,0,20,0,"","In Person"
11553,ECE,686,7942,Independent Study,"3","Mool Gupta","TuTh 2:00PM - 3:15PM","Roanoke Higher Ed Ctr 507","08/26/2008 - 12/11/2008","","","","","","","","","","","","","Sp Topics Elec Computer Eng","",Closed,1,2,0,"","In Person"
11556,ECE,693,01CE,Independent Study,"1 - 12","Staff","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Independent Study","",Closed,2,15,0,"","In Person"
11557,ECE,696,03YP,Lecture,"1","Gang Tao","Fr 2:00PM - 3:00PM","Thornton Hall E303","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Electrcl & Cmptr Engr Seminars","",Closed,47,94,0,"","In Person"
11558,ECE,793,01AB,Independent Study,"1 - 12","Staff","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Independent Study","",Closed,2,15,0,"","In Person"
11559,ECE,895,0062,Independent Study,"3 - 6","Staff","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Supervised Projects","",Closed,3,20,0,"","In Person"
11560,ECE,897,0023,Independent Study,"1 - 12","Staff","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Graduate Teaching Instruction","",Closed,10,20,0,"","In Person"
11561,ECE,898,02EP,Independent Study,"1 - 12","Staff","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Masters Thesis Research","",Closed,33,100,0,"","In Person"
11562,ECE,996,04SM,Independent Study,"3 - 12","Staff","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Suprvsd Grad Teachng Xperience","",Closed,8,20,0,"","In Person"
11563,ECE,997,01N0,Independent Study,"3 - 12","Staff","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Graduate Teaching Instruction","",Closed,7,20,0,"","In Person"
11564,ECE,999,02EU,Independent Study,"3 - 12","Staff","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Dissertation Research","",Closed,86,100,0,"","In Person"
11565,ECON,200Z,05HZ,Lecture,"3","Marina Markot","TBA","TBA","08/26/2008 - 12/05/2008","","","","","","","","","","","","","International Economics","",Closed,0,25,0,"","In Person"
11592,ECON,201,00C3,Discussion,"3","Benjamin Griffith","Th 6:00PM - 6:50PM","New Cabell Hall 242","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11610,ECON,201,00C6,Discussion,"3","Elon Plotkin","Mo 6:00PM - 6:50PM","New Cabell Hall 320","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11617,ECON,201,00DC,Discussion,"3","Tomasz Zajaczkowski","Mo 5:00PM - 5:50PM","New Cabell Hall 323","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11603,ECON,201,00MC,Discussion,"3","Kulli Tamm","Mo 8:00AM - 8:50AM","Wilson Hall 216","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11587,ECON,201,00PH,Discussion,"3","Christine Stec","Tu 8:30AM - 9:20AM","New Cabell Hall 134","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11577,ECON,201,00PU,Lecture,"3","Kenneth Elzinga","TuTh 11:00AM - 12:15PM","Chemistry Bldg 402","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,538,480,0,"","In Person"
11601,ECON,201,00V5,Discussion,"3","Bryan Wilson","Mo 8:00AM - 8:50AM","Maury Hall 104","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11624,ECON,201,00W9,Discussion,"3","Sarah Barber","Mo 5:00PM - 5:50PM","Physics Bldg 218","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11612,ECON,201,00Y8,Discussion,"3","Ignacio Martinez","Mo 8:00AM - 8:50AM","Maury Hall 110","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11593,ECON,201,00YM,Discussion,"3","Gabriel Murtaugh","Th 5:00PM - 5:50PM","New Cabell Hall 215","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11567,ECON,201,00ZY,Lecture,"3","Leonard Mirman","TuTh 3:30PM - 4:45PM","Clark Hall 107","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Open,131,140,0,"","In Person"
11602,ECON,201,01B5,Discussion,"3","Jeffrey Hulbert","Fr 8:00AM - 8:50AM","Wilson Hall 216","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11604,ECON,201,01G5,Discussion,"3","Jeffrey Hulbert","Mo 8:00AM - 8:50AM","Maury Hall 113","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11583,ECON,201,01G8,Discussion,"3","Abbey Lepley","Mo 1:00PM - 1:50PM","Chemistry Bldg 262","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11608,ECON,201,01HW,Discussion,"3","Sherry Forbes","Fr 3:00PM - 3:50PM","Maury Hall 113","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11600,ECON,201,01KS,Discussion,"3","Benjamin Griffith","Mo 3:30PM - 4:20PM","Chemistry Bldg 262","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11606,ECON,201,01N5,Discussion,"3","Christine Stec","Mo 7:00PM - 7:50PM","New Cabell Hall 241","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11580,ECON,201,01N7,Discussion,"3","Lucy McNair","Fr 8:00AM - 8:50AM","Maury Hall 104","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11614,ECON,201,01P9,Discussion,"3","Janeta Petkova Marinova","Mo 3:30PM - 4:20PM","Maury Hall 115","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11615,ECON,201,01SF,Discussion,"3","Lucy McNair","Tu 8:30AM - 9:20AM","Maury Hall 115","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11598,ECON,201,01SG,Discussion,"3","Sherry Forbes","Mo 1:00PM - 1:50PM","Maury Hall 104","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11626,ECON,201,01U8,Discussion,"3","Christine Stec","Mo 6:00PM - 6:50PM","New Cabell Hall 241","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11616,ECON,201,01VC,Discussion,"3","Bryan Wilson","Fr 8:00AM - 8:50AM","Maury Hall 113","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11632,ECON,201,01X3,Discussion,"3","Benjamin Griffith","Mo 4:30PM - 5:20PM","Maury Hall 115","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11629,ECON,201,01XQ,Discussion,"3","Ignacio Martinez","Tu 8:30AM - 9:20AM","Maury Hall 110","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11631,ECON,201,01XZ,Discussion,"3","Lucy McNair","Mo 5:00PM - 5:50PM","New Cabell Hall 319","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11609,ECON,201,01YN,Discussion,"3","Gihoon Hong","Tu 8:30AM - 9:20AM","Clark Hall G054","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11590,ECON,201,01Z4,Discussion,"3","Matthew Goldman","Th 5:00PM - 5:50PM","Chemistry Bldg 303","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11579,ECON,201,02GH,Discussion,"3","Kulli Tamm","Th 7:00PM - 7:50PM","New Cabell Hall 430","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11607,ECON,201,02MC,Lecture,"3","Kenneth Elzinga","TuTh 12:30PM - 1:45PM","Chemistry Bldg 402","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,525,480,0,"","In Person"
11588,ECON,201,02MF,Discussion,"3","Elon Plotkin","Mo 5:00PM - 5:50PM","New Cabell Hall 340","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11581,ECON,201,02N9,Discussion,"3","Catherine Alford","Th 6:00PM - 6:50PM","New Cabell Hall 338","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11611,ECON,201,02R7,Discussion,"3","Matthew Goldman","Th 7:00PM - 7:50PM","Wilson Hall 140","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11628,ECON,201,02RS,Discussion,"3","Matthew Goldman","Th 6:00PM - 6:50PM","Clark Hall G054","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11585,ECON,201,02S8,Discussion,"3","Gihoon Hong","Fr 2:00PM - 2:50PM","Wilson Hall 216","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11625,ECON,201,02VX,Discussion,"3","Sarah Barber","Mo 6:00PM - 6:50PM","New Cabell Hall 245","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11594,ECON,201,02Z8,Discussion,"3","Bryan Wilson","Tu 8:30AM - 9:20AM","Wilson Hall 140","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11570,ECON,201,03F8,Lecture,"3","Rachna Maheshwari","MoWeFr 11:00AM - 11:50AM","New Cabell Hall 132","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,34,30,0,"","In Person"
11618,ECON,201,03H6,Discussion,"3","Elon Plotkin","Fr 8:00AM - 8:50AM","Maury Hall 110","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11572,ECON,201,04DP,Lecture,"3","Yohei Okawa","MoWeFr 12:00PM - 12:50PM","Physics Bldg 210","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,30,30,0,"","In Person"
11584,ECON,201,005T,Discussion,"3","Stephanie Lawrence","Tu 8:30AM - 9:20AM","Physics Bldg 210","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11569,ECON,201,007Q,Lecture,"3","Kulwant Rai","MoWeFr 1:00PM - 1:50PM","Wilson Hall 216","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,33,30,0,"","In Person"
11586,ECON,201,007S,Discussion,"3","Catherine Alford","Th 7:00PM - 7:50PM","Wilson Hall 215","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11597,ECON,201,007T,Discussion,"3","Janeta Petkova Marinova","Th 6:00PM - 6:50PM","New Cabell Hall 241","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11568,ECON,201,008A,Lecture,"3","Leonard Mirman","TuTh 2:00PM - 3:15PM","Wilson Hall 301","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,152,150,0,"","In Person"
11599,ECON,201,008U,Discussion,"3","Ignacio Martinez","Mo 1:00PM - 1:50PM","Maury Hall 110","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11595,ECON,201,008V,Discussion,"3","Gihoon Hong","Mo 7:00PM - 7:50PM","New Cabell Hall 245","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11630,ECON,201,015R,Discussion,"3","Abbey Lepley","Mo 5:00PM - 5:50PM","Physics Bldg 210","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11620,ECON,201,019W,Discussion,"3","Stephanie Lawrence","Th 7:00PM - 7:50PM","Maury Hall 115","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11613,ECON,201,021T,Discussion,"3","Sarah Barber","Mo 7:00PM - 7:50PM","New Cabell Hall 320","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11621,ECON,201,024G,Discussion,"3","Abbey Lepley","Mo 8:00PM - 8:50PM","Maury Hall 110","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11591,ECON,201,026G,Discussion,"3","Tomasz Zajaczkowski","Tu 8:30AM - 9:20AM","New Cabell Hall 338","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11619,ECON,201,027Y,Discussion,"3","Kulli Tamm","Tu 8:30AM - 9:20AM","Maury Hall 104","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11571,ECON,201,039D,Lecture,"3","Minjung Kim","MoWeFr 12:00PM - 12:50PM","Physics Bldg 218","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,30,30,0,"","In Person"
11605,ECON,201,0046,Discussion,"3","Stephanie Lawrence","Mo 5:00PM - 5:50PM","New Cabell Hall 324","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11575,ECON,201,052A,Discussion,"3","Staff","Fr 4:00PM - 4:50PM","New Cabell Hall 138","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,100,0,"","In Person"
11576,ECON,201,052B,Discussion,"3","Staff","Fr 5:00PM - 5:50PM","New Cabell Hall 138","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,100,0,"","In Person"
11622,ECON,201,0145,Discussion,"3","Tomasz Zajaczkowski","Th 8:00PM - 8:50PM","New Cabell Hall 245","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11582,ECON,201,0158,Discussion,"3","Sherry Forbes","Fr 2:00PM - 2:50PM","Maury Hall 104","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11589,ECON,201,0219,Discussion,"3","Catherine Alford","Mo 5:00PM - 5:50PM","Chemistry Bldg 305","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11596,ECON,201,0289,Discussion,"3","Jeffrey Hulbert","Tu 8:30AM - 9:20AM","Chemistry Bldg 262","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11627,ECON,201,0296,Discussion,"3","Janeta Petkova Marinova","Mo 7:00PM - 7:50PM","Maury Hall 115","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,22,0,"","In Person"
11573,ECON,201,0519,Discussion,"3","Staff","Fr 6:00PM - 6:50PM","New Cabell Hall 424","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,100,0,"","In Person"
11623,ECON,201,5659,Lecture,"0","Tomasz Zajaczkowski","Th 8:00PM - 8:50PM","Maury Hall 110","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,0,1,0,"","In Person"
11578,ECON,201,5661,Lecture,"3","Kenneth Elzinga","TuTh 11:00AM - 12:15PM","Chemistry Bldg 402","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,1,1,0,"","In Person"
11566,ECON,201,5907,Lecture,"3","Leonard Mirman","TuTh 3:30PM - 4:45PM","Clark Hall 107","08/26/2008 - 12/05/2008","","","","","","","","","","","","","Principles of Econ: Microecon","",Closed,1,1,0,"","In Person"
