ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Instruction Mode
10836,GNUR,551,3139,Lecture,"3","Amy Boitnott, ","We 8:30AM - 12:00PM","Mcleod Hall 1006","06/04/2008 - 07/23/2008","Amy Boitnott, ","We 1:00PM - 3:00PM","TBA","06/04/2008 - 07/23/2008","","","","","","","","","Adv Health Assessment","",Open,21,22,0,"","In Person"
10837,GNUR,566,3308,Lecture,"3","Amy Boitnott, ","MoTuTh 10:00AM - 3:00PM","Mcleod Hall 1006","07/21/2008 - 08/07/2008","","","","","","","","","","","","","PCNP/Seminar I","",Closed,25,25,0,"","In Person"
10838,GNUR,571,301K,Lecture,"5","Anita Thompson-Heisterman","MoTuWeThFr 12:00AM - 12:00AM","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","PCNP/Preceptorship III","",Closed,0,20,0,"","In Person"
10839,GNUR,585,304T,Lecture,"3","Doris Glick, ","TBA","TBA","05/20/2008 - 07/22/2008","","","","","","","","","","","","","Epi/Population-Based Assesment","",Open,17,20,0,"","In Person"
10840,GNUR,590,3140,Lecture,"3","Kathleen Cox","Tu 3:30PM - 7:00PM","Mcleod Hall 1006","06/10/2008 - 08/05/2008","","","","","","","","","","","","","Health Policy: Local to Global","",Closed,32,30,0,"","In Person"
10841,GNUR,592,3016,Lecture,"3","Kathleen Fletcher","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Issues in Gerontol Health","",Open,5,25,0,"","In Person"
10843,GNUR,598,301Z,Lecture,"2","Ishan Williams","Tu 3:00PM - 6:00PM","TBA","05/20/2008 - 06/30/2008","","","","","","","","","","","","","Culture and Health","",Closed,23,25,0,"","In Person"
10842,GNUR,598,303V,Lecture,"2","Ishan Williams","Tu 3:00PM - 6:00PM","TBA","05/20/2008 - 06/30/2008","","","","","","","","","","","","","Culture and Health","",Open,10,15,0,"","In Person"
10844,GNUR,723,307A,Laboratory,"3","Pamela Kulbok","TBA","TBA","05/27/2008 - 08/04/2008","","","","","","","","","","","","","Community/Public Hlth Pract I","",Closed,1,1,0,"","In Person"
10845,GNUR,724,3021,Lecture,"4","Pamela Kulbok","TBA","TBA","05/24/2008 - 08/04/2008","","","","","","","","","","","","","Community/Pub Hlth Ldr Prac II","",Closed,8,10,0,"","In Person"
10846,GNUR,759,3050,Independent Study,"5","Suzanne Burns","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Practcum I:Acute Cre ACNP & CNS","",Closed,1,1,0,"","In Person"
10847,GNUR,774,3025,Lecture,"5","Edie Barbero","Th 2:00PM - 5:00PM","Mcleod Hall 2005","05/29/2008 - 08/07/2008","","","","","","","","","","","","","Mental Health-Psych Pract I","",Closed,1,3,0,"","In Person"
10848,GNUR,776,3026,Lecture,"5 - 9","Edie Barbero","Th 2:00PM - 5:00PM","TBA","05/29/2008 - 08/07/2008","","","","","","","","","","","","","Psyc-Mh Practicum II Np","",Closed,0,10,0,"","In Person"
10849,GNUR,776,3075,Lecture,"3 - 5","Edie Barbero","Th 1:00PM - 4:00PM","Mcleod Hall 2005","05/29/2008 - 08/07/2008","","","","","","","","","","","","","Psyc-Mh Practicum II Np","",Closed,2,10,0,"","In Person"
10850,GNUR,782,305A,Independent Study,"3","Bonnie Jerome-D'Emilia","TBA","TBA","05/27/2008 - 08/04/2008","","","","","","","","","","","","","Administrative Practicum I","",Closed,0,2,0,"","In Person"
10851,GNUR,783,3051,Lecture,"3","Robert Graboyes","TBA","TBA","05/20/2008 - 07/22/2008","","","","","","","","","","","","","Health Economics","",Closed,6,35,0,"","In Person"
10853,GNUR,784,301W,Lecture,"3","Bonnie Jerome-D'Emilia","TBA","TBA","05/27/2008 - 08/04/2008","","","","","","","","","","","","","Admin Practicum II","",Closed,1,2,0,"","In Person"
10852,GNUR,784,3027,Lecture,"3","Elizabeth Friberg","TBA","TBA","05/27/2008 - 08/04/2008","","","","","","","","","","","","","Admin Practicum II","",Closed,4,25,0,"","In Person"
10854,GNUR,792,3089,Lecture,"3","Kathleen Cox","TBA","TBA","05/20/2008 - 07/22/2008","","","","","","","","","","","","","Resource Management","",Closed,17,25,0,"","In Person"
10855,GNUR,793,302G,Independent Study,"1 - 3","Staff","MoTuWeThFr 12:00AM - 12:00AM","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Independent Study","",Closed,2,10,0,"","In Person"
10856,GNUR,795,3076,Lecture,"3","Catherine Ratliff","TBA","TBA","05/27/2008 - 08/04/2008","","","","","","","","","","","","","Woc Nursing Preceptorshp","",Closed,3,15,0,"","In Person"
10857,GNUR,849,303W,Lecture,"3","Arlene Keeling, ","TBA","Mcleod Hall 2008","05/27/2008 - 08/01/2008","Arlene Keeling, ","TBA","Mcleod Hall 5044","05/27/2008 - 08/01/2008","","","","","","","","","Adv Qualitative & Hist Researc","",Closed,2,20,0,"","In Person"
10858,GNUR,850,301S,Independent Study,"1 - 3","Staff","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Independent Doctoral Study","",Closed,4,10,0,"","In Person"
10859,GNUR,861,3041,Lecture,"3","Kathryn Laughon","TBA","TBA","05/20/2008 - 07/22/2008","","","","","","","","","","","","","Health Promotion","",Closed,22,25,0,"","In Person"
10860,GNUR,896,307B,Independent Study,"2","Ishan Williams","TBA","TBA","05/20/2008 - 06/30/2008","","","","","","","","","","","","","Implications Hlth Sys & Rsch","",Closed,6,10,0,"","In Person"
10861,GNUR,896,307C,Independent Study,"2","Ishan Williams","TBA","TBA","05/20/2008 - 06/30/2008","","","","","","","","","","","","","Implications Hlth Sys & Rsch","",Closed,21,30,0,"","In Person"
10862,GNUR,973,302P,Independent Study,"2","Staff","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Proposal Writing Seminar II","",Closed,6,5,0,"","In Person"
10863,GNUR,981,304U,Lecture,"1 - 5","Staff","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Dnp Practicum I","",Closed,2,15,0,"","In Person"
10864,GNUR,982,3009,Lecture,"1 - 5","Staff","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Dnp Practicum II","",Closed,0,15,0,"","In Person"
10866,GNUR,990,00AR,Independent Study,"1 - 4","Staff","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Research Practicum","",Closed,3,5,0,"","In Person"
10865,GNUR,990,3032,Independent Study,"1 - 4","Staff","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Research Practicum","",Closed,6,10,0,"","In Person"
10867,GNUR,997,305E,Independent Study,"1 - 6","Staff","MoTuWeThFr 12:00AM - 12:00AM","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,5,15,0,"","In Person"
10869,GNUR,998,301C,Independent Study,"6","Staff","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","DNP Capstone Project","",Closed,1,15,0,"","In Person"
10868,GNUR,998,304A,Independent Study,"3","Staff","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","DNP Capstone Project","",Closed,0,15,0,"","In Person"
10870,GNUR,999,3029,Independent Study,"6","Staff","TBA","TBA","05/27/2008 - 08/05/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,6,15,0,"","In Person"
10871,GREE,999,2448,Independent Study,"1 - 12","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,1,50,0,"","In Person"
10872,HIAF,201,402K,Lecture,"3","James La Fleur","MoTuWeThFr 10:30AM - 12:45PM","Mcleod Hall 1004","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Early African History","",Closed,24,19,0,"","In Person"
10873,HIAF,202,001E,Lecture,"3","John Mason","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 242","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Africa Since 1800","",Closed,22,25,0,"","In Person"
10874,HIEA,210,1201,Lecture,"3","Ronald Dimberg","MoTuWeThFr 10:30AM - 12:45PM","New Cabell Hall 242","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Korea:1876-2007","",Closed,15,25,0,"","In Person"
10875,HIEU,201,1110,Lecture,"3","Anne Throckmorton","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 242","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Western Civilization I","",Closed,24,25,0,"","In Person"
10876,HIEU,202,4099,Lecture,"3","Scott Spencer","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 242","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Western Civilization II","",Closed,20,25,0,"","In Person"
10877,HIEU,301Z,6172,Lecture,"3","Fernando Opere","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/20/2008 - 06/22/2008","","","","","","","","","","","","","Spanish Culture & Civilization","",Closed,1,40,0,"","In Person"
10878,HIEU,301Z,6173,Lecture,"3","Fernando Opere","MoTuWeThFr 8:00AM - 5:00PM","TBA","06/24/2008 - 07/27/2008","","","","","","","","","","","","","Spanish Culture & Civilization","",Closed,0,40,0,"","In Person"
10879,HISA,312,102Z,Lecture,"3","Richard Barnett","MoTuWeThFr 1:00PM - 3:15PM","Wilson Hall 140","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Women & Power in Indian Hist","",Closed,20,25,0,"","In Person"
10880,HIST,316,002X,Lecture,"3","Jeffrey Rossman","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 325","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Non-UVa Transfer/Test Credit","",Closed,25,25,0,"","In Person"
10882,HIST,403Z,598V,Lecture,"4","Mark Thomas","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/13/2008 - 06/08/2008","","","","","","","","","","","","","Topics in Australian History","",Closed,7,15,0,"","In Person"
10881,HIST,403Z,5969,Lecture,"4","Mark Thomas","MoTuWeThFr 8:00AM - 10:00PM","TBA","05/13/2008 - 06/08/2008","","","","","","","","","","","","","Topics in Australian History","",Closed,6,15,0,"","In Person"
10883,HIST,404,1112,Independent Study,"1 - 6","Ronald Dimberg","TBA","TBA","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Independent Study","",Closed,1,15,0,"","In Person"
10885,HIST,404,2127,Independent Study,"1 - 6","Ronald Dimberg","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Independent Study","",Closed,0,15,0,"","In Person"
10884,HIST,404,4101,Independent Study,"1 - 6","Ronald Dimberg","TBA","TBA","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Independent Study","",Closed,0,15,0,"","In Person"
10886,HIST,404Z,5970,Independent Study,"2","Mark Thomas","MoTuWeThFr 8:00AM - 10:00PM","TBA","05/13/2008 - 08/08/2008","","","","","","","","","","","","","Indep Study: Australian Hist","",Closed,2,15,0,"","In Person"
10887,HIST,404Z,5971,Independent Study,"3","Mark Thomas","MoTuWeThFr 8:00AM - 10:00PM","TBA","05/13/2008 - 08/08/2008","","","","","","","","","","","","","Indep Study: Australian Hist","",Closed,4,15,0,"","In Person"
10889,HIST,993,001M,Independent Study,"3","Staff","TBA","TBA","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Independent Research","",Closed,0,1,0,"","In Person"
10888,HIST,993,2130,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Independent Research","",Closed,0,15,0,"","In Person"
10890,HIST,993,6004,Independent Study,"3","Andrew O'Shaughnessy","Su 8:00AM - 5:00PM","TBA","06/22/2008 - 07/11/2008","","","","","","","","","","","","","Independent Research","",Closed,24,30,0,"","In Person"
10891,HIST,996,2132,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Independent Research","",Closed,1,15,0,"","In Person"
10892,HIST,996,6005,Independent Study,"3","Andrew O'Shaughnessy","Su 8:00AM - 5:00PM","TBA","06/22/2008 - 07/11/2008","","","","","","","","","","","","","Independent Research","",Closed,24,30,0,"","In Person"
10893,HIST,997,2133,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,0,15,0,"","In Person"
10894,HIST,999,2134,Independent Study,"3 - 6","Staff","TBA","TBA","06/10/2008 - 08/07/2008","","","","","","","","","","","","","Non-Topical Research","",Closed,2,15,0,"","In Person"
10895,HIUS,200,1033,Lecture,"3","Claudrena Harold","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 319","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Black Nationalism","",Closed,6,25,0,"","In Person"
10896,HIUS,201,1113,Lecture,"3","R.S Stoermer","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 123","06/10/2008 - 07/08/2008","","","","","","","","","","","","","American History to 1865","",Closed,11,25,0,"","In Person"
10897,HIUS,202,4102,Lecture,"3","Ross Blair","MoTuWeThFr 8:00AM - 10:15AM","New Cabell Hall 319","07/10/2008 - 08/07/2008","","","","","","","","","","","","","American History Since 1865","",Closed,17,25,0,"","In Person"
10898,HIUS,271,001A,Lecture,"3","Benjamin Cohen","MoTuWeThFr 10:30AM - 12:45PM","Thornton Hall D223","05/12/2008 - 06/06/2008","","","","","","","","","","","","","Am Environmental History","",Closed,6,25,0,"","In Person"
10899,HIUS,621,3000,Lecture,"1","Marc Selverstone","Su 9:00AM - 12:00PM","TBA","06/15/2008 - 06/21/2008","","","","","","","","","","","","","America and the Cold War","",Closed,10,16,0,"","In Person"
10900,HIUS,622,3005,Lecture,"1","Kent Germany","MoTuWeThFrSa 9:00AM - 12:00PM","TBA","07/13/2008 - 07/19/2008","","","","","","","","","","","","","America and Civil Rights","",Closed,22,25,0,"","In Person"
10901,HR,405W,6751,Lecture,"3","Elizabeth Minthorne","MoTuWeThFrSa 1:00AM - 11:59PM","TBA","06/02/2008 - 08/22/2008","","","","","","","","","","","","","Legal & Ethical Issues in H R","",Closed,8,24,0,"","In Person"
10902,HR,503,6000,Lecture,"3","Philip Melita","We 6:00PM - 9:00PM","TBA","06/04/2008 - 08/20/2008","","","","","","","","","","","","","Strategic Compensation","",Closed,16,20,0,"","In Person"
10903,INST,100,1012,Independent Study,"0","James Adams","TBA","TBA","06/30/2008 - 07/04/2008","","","","","","","","","","","","","U-21 Undergrad Research Conf","",Closed,3,3,0,"","In Person"
10904,ISBU,381,306U,Lecture,"3","Luke Wright","We 6:00PM - 9:30PM","Tidewater (Va Beach) H220","05/28/2008 - 07/30/2008","","","","","","","","","","","","","Business Ethics","",Closed,2,12,0,"","In Person"
10905,ISBU,467,306P,Lecture,"3","John Corlett","Fr 6:00PM - 9:30PM","TBA","05/09/2008 - 05/31/2008","John Corlett","Sa 9:00AM - 4:00PM","TBA","05/09/2008 - 05/31/2008","","","","","","","","","Organizatnl Change & Devlpmt","",Closed,2,10,0,"","In Person"
10907,ISCP,400,3060,Independent Study,"3","John Corlett","TBA","TBA","05/19/2008 - 08/01/2008","","","","","","","","","","","","","Capstone Project","",Closed,0,25,0,"","In Person"
10906,ISCP,400,3063,Independent Study,"3","Ann Plunkett, ","TBA","TBA","05/19/2008 - 08/01/2008","","","","","","","","","","","","","Capstone Project","",Closed,1,25,0,"","In Person"
10908,ISED,450,3057,Lecture,"3","Paige Pullen","MoTh 6:00PM - 9:30PM","Zehmer Hall 00C","05/19/2008 - 06/26/2008","","","","","","","","","","","","","Methods of Teaching Reading","",Closed,5,12,0,"","In Person"
10909,ISHU,308,306X,Lecture,"3","Luke Wright","Th 6:00PM - 9:30PM","TBA","05/29/2008 - 07/31/2008","","","","","","","","","","","","","Islam","",Closed,2,12,0,"","In Person"
10910,ISHU,381,306V,Lecture,"3","Luke Wright","We 6:00PM - 9:30PM","Tidewater (Va Beach) H220","05/28/2008 - 07/30/2008","","","","","","","","","","","","","Business Ethics","",Closed,3,12,0,"","In Person"
10911,ISHU,409,3053,Lecture,"3","Charlotte Matthews","MoTuWeThFr 6:00PM - 10:00PM","Zehmer Hall 00D","05/19/2008 - 05/30/2008","","","","","","","","","","","","","Writing: Comf As A Hearth Rug","",Closed,19,20,0,"","In Person"
10912,ISHU,419,306E,Lecture,"3","Robert Henry","Tu 6:00PM - 9:30PM","Zehmer Hall 00D","06/03/2008 - 08/05/2008","","","","","","","","","","","","","Writing Strategies","",Closed,8,25,0,"","In Person"
10913,ISHU,484,3056,Lecture,"3","Francis Daugherty","MoTh 6:00PM - 9:30PM","Zehmer Hall 00E","05/19/2008 - 06/26/2008","","","","","","","","","","","","","God & Darwin: Friends Or Foes","",Closed,10,15,0,"","In Person"
10914,ISHU,489,306T,Lecture,"3","Mark Fowler","Tu 6:00PM - 9:30PM","TBA","05/27/2008 - 07/29/2008","","","","","","","","","","","","","The Ethics of Food & Energy","",Closed,10,25,0,"","In Person"
10916,ISHU,499,224T,Independent Study,"3","Luke Wright","Th 6:00PM - 9:30PM","TBA","05/29/2008 - 07/31/2008","","","","","","","","","","","","","Independent Study","",Closed,1,0,0,"","In Person"
10915,ISHU,499,3065,Independent Study,"3","Charlotte Matthews","TBA","TBA","05/19/2008 - 08/01/2008","","","","","","","","","","","","","Independent Study","",Closed,2,2,0,"","In Person"
10917,ISLS,321,306F,Lecture,"3","Charlotte Matthews","We 6:00PM - 9:30PM","Zehmer Hall 00C","06/04/2008 - 08/06/2008","","","","","","","","","","","","","Metaphor-Making a Final Unity","",Closed,16,15,0,"","In Person"
10918,ISLS,326,306C,Lecture,"3","Sharon Leiter","Tu 6:00PM - 9:30PM","Zehmer Hall 00E","06/03/2008 - 08/05/2008","","","","","","","","","","","","","Childhood in Literature","",Closed,8,15,0,"","In Person"
10919,ISLS,403,306S,Lecture,"3","Kenneth Beals","Tu 6:00PM - 9:30PM","Tidewater (Va Beach) H220","05/27/2008 - 07/29/2008","","","","","","","","","","","","","Religion & Quest for Meaning","",Closed,10,15,0,"","In Person"
10920,ISLS,414,306A,Lecture,"3","Patrice Grimes","MoTh 6:00PM - 9:30PM","Zehmer Hall 00D","07/07/2008 - 08/07/2008","","","","","","","","","","","","","Foundations In Amer Education","",Closed,18,15,0,"","In Person"
10921,ISPS,399,306G,Lecture,"3","Ann Plunkett","We 6:00PM - 9:30PM","Zehmer Hall 00B","05/14/2008 - 08/06/2008","","","","","","","","","","","","","Proseminar","",Closed,14,25,0,"","In Person"
10922,ISPS,399,306Z,Lecture,"3","John Corlett","Th 6:00PM - 9:30PM","TBA","05/15/2008 - 08/07/2008","","","","","","","","","","","","","Proseminar","",Closed,6,25,0,"","In Person"
10923,ISSS,301,306R,Lecture,"3","Ann Plunkett","MoFr 6:00PM - 9:30PM","TBA","06/02/2008 - 06/28/2008","Ann Plunkett","Sa 9:00AM - 4:00PM","TBA","06/02/2008 - 06/28/2008","","","","","","","","","Intro to Social Sciences","",Closed,10,25,0,"","In Person"
10924,ISSS,308H,306Y,Lecture,"3","Luke Wright","Th 6:00PM - 9:30PM","TBA","05/29/2008 - 07/31/2008","","","","","","","","","","","","","Islam","",Closed,6,12,0,"","In Person"
10925,ISSS,321G,306N,Lecture,"3","Yuri Urbanovich","MoTuWeThFr 6:00PM - 10:00PM","TBA","05/12/2008 - 05/23/2008","","","","","","","","","","","","","Russian Politics","",Closed,6,20,0,"","In Person"
10926,ISSS,344S,3054,Lecture,"3","Rae Blumberg","MoTuWeThFr 6:00PM - 10:00PM","Zehmer Hall 00B","05/19/2008 - 05/30/2008","","","","","","","","","","","","","Gender And Society","",Closed,9,25,0,"","In Person"
10927,ISSS,406G,306B,Lecture,"3","Peter Ronayne","Mo 6:00PM - 9:30PM","Zehmer Hall 00B","06/02/2008 - 08/04/2008","","","","","","","","","","","","","War & World Politics","",Closed,11,25,0,"","In Person"
10928,ISSS,420H,306W,Lecture,"3","Peter Norton","Th 6:00PM - 9:30PM","Tidewater (Va Beach) H220","06/05/2008 - 07/31/2008","","","","","","","","","","","","","Creative Power","",Closed,7,25,0,"","In Person"
10929,ISSS,440,3055,Lecture,"3","Ashley Pinkham, ","MoTh 6:00PM - 9:30PM","Wilson Hall 308","05/05/2008 - 06/26/2008","","","","","","","","","","","","","Quant Anal & Meth for Prob Sol","",Closed,3,25,0,"","In Person"
10930,ISSS,455S,306D,Lecture,"3","Kathryn Wood","Tu 6:00PM - 9:30PM","Zehmer Hall 00C","06/03/2008 - 08/05/2008","","","","","","","","","","","","","Social Inequality","",Closed,17,25,0,"","In Person"
10931,ISSS,467S,306Q,Lecture,"3","John Corlett","Fr 6:00PM - 9:30PM","TBA","05/09/2008 - 05/31/2008","John Corlett","Sa 9:00AM - 4:00PM","TBA","05/09/2008 - 05/31/2008","","","","","","","","","Organizatnl Change & Devlpmt","",Closed,7,10,0,"","In Person"
10933,ISSS,499,232A,Independent Study,"3","Andrew Wilson","Fr 6:00PM - 9:00PM","TBA","05/19/2008 - 08/01/2008","","","","","","","","","","","","","Independent Study","",Closed,1,1,0,"","In Person"
10934,ISSS,499,233A,Independent Study,"3","Ann Plunkett","Fr 6:00PM - 9:30PM","TBA","05/23/2008 - 08/01/2008","","","","","","","","","","","","","Independent Study","",Closed,1,1,0,"","In Person"
10932,ISSS,499,306M,Independent Study,"3","Ann Plunkett","TBA","TBA","05/19/2008 - 08/01/2008","","","","","","","","","","","","","Independent Study","",Closed,1,2,0,"","In Person"
10935,IT,325W,6766,Lecture,"3","Lisa Wentzel","MoTuWeThFrSa 1:00AM - 11:59PM","TBA","06/02/2008 - 08/22/2008","","","","","","","","","","","","","User Requirements","",Closed,11,24,0,"","In Person"
10936,IT,327W,6767,Lecture,"3","Paula Worthington","MoTuWeThFrSa 1:00AM - 11:59PM","TBA","06/02/2008 - 08/22/2008","","","","","","","","","","","","","Intro to Programming","",Closed,3,24,0,"","In Person"
10937,IT,501,6790,Lecture,"3","Robert Donaway","Th 6:30PM - 9:30PM","TBA","06/05/2008 - 08/28/2008","","","","","","","","","","","","","Principle Database Sys W/ Java","",Closed,5,24,0,"","In Person"
10938,IT,506,6791,Lecture,"3","Selvamohan Neethiraj","Tu 6:00PM - 9:00PM","TBA","06/03/2008 - 08/26/2008","","","","","","","","","","","","","J2ee Application Security","",Closed,3,24,0,"","In Person"
10939,ITAL,101,1116,Lecture,"4","Marco Prina","MoTuWeThFr 9:15AM - 12:15PM","New Cabell Hall 241","06/10/2008 - 07/08/2008","","","","","","","","","","","","","Elementary Italian I","",Closed,5,25,0,"","In Person"
10940,ITAL,101S,1238,Lecture,"3","Miriam Aloisio","MoTuWeThFr 9:00AM - 8:00PM","Bryan Hall 334","06/10/2008 - 07/08/2008","Miriam Aloisio","MoTuWeThFr 1:00PM - 2:00PM","Wilson Hall 308","06/10/2008 - 07/08/2008","","","","","","","","","Intensive Introductory Italian","",Closed,9,20,0,"","In Person"
10941,ITAL,101S,1273,Lecture,"0","Miriam Aloisio","MoTuWeThFr 9:00AM - 8:00PM","Bryan Hall 334","06/10/2008 - 07/08/2008","Miriam Aloisio","MoTuWeThFr 1:00PM - 2:00PM","Wilson Hall 308","06/10/2008 - 07/08/2008","","","","","","","","","Intensive Introductory Italian","",Closed,4,20,0,"","In Person"
10942,ITAL,101Z,597G,Lecture,"3","Adrienne Ward","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/29/2008 - 07/28/2008","","","","","","","","","","","","","Elem. Conversation & Comp. I","",Closed,0,15,0,"","In Person"
10943,ITAL,102,4103,Lecture,"4","Keith Howard","MoTuWeThFr 9:15AM - 12:15PM","New Cabell Hall B021","07/10/2008 - 08/07/2008","","","","","","","","","","","","","Elementary Conversation II","",Closed,5,25,0,"","In Person"
10944,ITAL,102S,1239,Lecture,"3","Miriam Aloisio","MoTuWeThFr 9:00AM - 8:00PM","Bryan Hall 334","06/10/2008 - 07/08/2008","Miriam Aloisio","MoTuWeThFr 1:00PM - 2:00PM","Wilson Hall 308","06/10/2008 - 07/08/2008","","","","","","","","","Intensive Introductory Italian","",Closed,10,20,0,"","In Person"
10945,ITAL,102S,1274,Lecture,"0","Miriam Aloisio","MoTuWeThFr 9:00AM - 8:00PM","Bryan Hall 334","06/10/2008 - 07/08/2008","Miriam Aloisio","MoTuWeThFr 1:00PM - 2:00PM","Wilson Hall 308","06/10/2008 - 07/08/2008","","","","","","","","","Intensive Introductory Italian","",Closed,3,20,0,"","In Person"
10946,ITAL,102Z,597H,Lecture,"3","Adrienne Ward","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/29/2008 - 07/28/2008","","","","","","","","","","","","","Elem. Conversation & Comp. II","",Closed,0,15,0,"","In Person"
10947,ITAL,201S,4185,Lecture,"3","Miriam Aloisio","MoTuWeThFr 9:00AM - 8:00PM","Bryan Hall 334","07/10/2008 - 08/07/2008","Miriam Aloisio","MoTuWeThFr 1:00PM - 2:00PM","Wilson Hall 308","07/10/2008 - 08/07/2008","","","","","","","","","Intensive Intermediate Italian","",Closed,11,20,0,"","In Person"
10948,ITAL,201S,4217,Lecture,"0","Miriam Aloisio","MoTuWeThFr 9:00AM - 8:00PM","Bryan Hall 334","07/10/2008 - 08/07/2008","Miriam Aloisio","MoTuWeThFr 1:00PM - 2:00PM","Wilson Hall 308","07/10/2008 - 08/07/2008","","","","","","","","","Intensive Intermediate Italian","",Closed,3,20,0,"","In Person"
10949,ITAL,201Z,597K,Lecture,"3","Adrienne Ward","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/29/2008 - 07/28/2008","","","","","","","","","","","","","Inter Conversation & Comp. I","",Closed,3,15,0,"","In Person"
10950,ITAL,202S,4187,Lecture,"3","Miriam Aloisio","MoTuWeThFr 9:00AM - 8:00PM","Bryan Hall 334","07/10/2008 - 08/07/2008","Miriam Aloisio","MoTuWeThFr 1:00PM - 2:00PM","Wilson Hall 308","07/10/2008 - 08/07/2008","","","","","","","","","Intensive Intermediate Italian","",Closed,11,20,0,"","In Person"
10951,ITAL,202S,4218,Lecture,"0","Miriam Aloisio","MoTuWeThFr 9:00AM - 8:00PM","Bryan Hall 334","07/10/2008 - 08/07/2008","Miriam Aloisio","MoTuWeThFr 1:00PM - 2:00PM","Wilson Hall 308","07/10/2008 - 08/07/2008","","","","","","","","","Intensive Intermediate Italian","",Closed,3,20,0,"","In Person"
10952,ITAL,202Z,597L,Lecture,"3","Adrienne Ward","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/29/2008 - 07/28/2008","","","","","","","","","","","","","Inter Conversation & Comp. II","",Closed,3,15,0,"","In Person"
10953,ITAL,301Z,597M,Lecture,"3","Adrienne Ward","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/29/2008 - 07/28/2008","","","","","","","","","","","","","Adv. Conversation & Comp. I","",Closed,5,15,0,"","In Person"
10954,ITAL,302Z,597N,Lecture,"3","Adrienne Ward","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/29/2008 - 07/28/2008","","","","","","","","","","","","","Adv. Conversation & Comp. II","",Closed,5,15,0,"","In Person"
10955,ITAL,325Z,597X,Lecture,"2","Adrienne Ward","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/29/2008 - 07/28/2008","","","","","","","","","","","","","Love Poetry of Italy","",Closed,0,15,0,"","In Person"
10956,ITAL,330Z,597Z,Lecture,"2","Adrienne Ward","MoTuWeThFr 8:00AM - 5:00PM","TBA","05/29/2008 - 07/28/2008","","","","","","","","","","","","","Modern Italian Literature","",Closed,0,15,0,"","In Person"
