ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Instruction Mode
11425,EDIS,504,6653,Lecture,"3","Elizabeth Potts","We 5:00PM - 8:00PM","TBA","01/10/2007 - 04/18/2007","","","","","","","","","","","","","Assmnt Techniques:Except Indiv","",Closed,14,24,0,"","In Person"
11426,EDIS,505,03PF,Lecture,"3","John Lloyd","Tu 4:00PM - 6:45PM","Ruffner Hall 223","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Behavior Management","",Closed,27,40,0,"","In Person"
11427,EDIS,508,6655,Lecture,"3","Lori Howard","Th 5:00PM - 8:00PM","TBA","01/11/2007 - 04/26/2007","","","","","","","","","","","","","Consultation","",Closed,14,24,0,"","In Person"
11428,EDIS,510,032D,Lecture,"2","Rebecca Kneedler","Tu 7:00PM - 8:50PM","Ruffner Hall 241","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Char of Child W/Emotional Dist","",Closed,30,35,0,"","In Person"
11429,EDIS,510,6940,Lecture,"3","John Marston","Tu 4:30PM - 6:30PM","TBA","01/30/2007 - 05/15/2007","","","","","","","","","","","","","Char of Child W/Emotional Dist","",Closed,27,27,0,"","In Person"
11430,EDIS,511,022V,Lecture,"2","Jennifer Lindstrom","Mo 4:00PM - 5:50PM","Ruffner Hall 241","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Char of Learning Disabilities","",Closed,14,30,0,"","In Person"
11431,EDIS,511,6652,Lecture,"3","Joan Landy","Mo 5:00PM - 8:00PM","TBA","01/08/2007 - 04/23/2007","","","","","","","","","","","","","Char of Learning Disabilities","",Closed,11,24,0,"","In Person"
11433,EDIS,512,001D,Lecture,"2","Martha Snell","Th 4:00PM - 5:50PM","Ruffner Hall 223","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Char of Mental Retardation","",Closed,14,30,0,"","In Person"
11432,EDIS,512,5603,Lecture,"2","Martha Snell","Th 4:00PM - 5:50PM","Ruffner Hall 223","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Char of Mental Retardation","",Closed,1,1,0,"","In Person"
11434,EDIS,514,0205,Lecture,"3","Sandra Cohen","Tu 9:30AM - 12:15PM","Ruffner Hall 241","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Instruc Strat for Excep Learn","",Closed,18,25,0,"","In Person"
11435,EDIS,514,6651,Lecture,"3","Michele Brigham","Sa 8:30AM - 5:00PM","TBA","01/20/2007 - 03/10/2007","","","","","","","","","","","","","Instruc Strat for Excep Learn","",Closed,17,24,0,"","In Person"
11436,EDIS,514,6659,Lecture,"3","Shaunta Lindsey","FrSa 8:00AM - 4:30PM","TBA","02/09/2007 - 04/28/2007","","","","","","","","","","","","","Instruc Strat for Excep Learn","",Closed,16,17,0,"","In Person"
11437,EDIS,515,03VS,Lecture,"3","Tina Stanton-Chapman","Mo 1:00PM - 3:45PM","Ruffner Hall 187","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Seminar:Collaborative Teamwork","",Closed,15,22,0,"","In Person"
11438,EDIS,517,0301,Lecture,"3","Tina Stanton-Chapman","We 8:00AM - 10:45AM","Ruffner Hall 223","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Soc Issues School,Class,Family","",Closed,24,22,0,"","In Person"
11439,EDIS,521,01W8,Lecture,"3","Stephen Plaskon","We 1:00PM - 3:45PM","Ruffner Hall 223","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Intro to Language Development","",Closed,28,30,0,"","In Person"
11440,EDIS,522,01EH,Lecture,"3","Latisha Hayes","Th 7:00PM - 9:45PM","Ruffner Hall 223","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Reading Development","",Closed,41,35,0,"","In Person"
11441,EDIS,523,01S4,Lecture,"3","Paige Pullen","Mo 10:00AM - 12:45PM","Ruffner Hall 175","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Read Diagnosis & Remediation","",Closed,17,25,0,"","In Person"
11442,EDIS,523L,0312,Laboratory,"1","Paige Pullen","TuWeTh 2:30PM - 4:00PM","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Rdg Diag & Remediation Lab","",Closed,17,25,0,"","In Person"
11443,EDIS,526,02T1,Independent Study,"3","Paige Pullen","Mo 7:00PM - 9:45PM","Ruffner Hall 223","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Reading in the Primary Grades","",Closed,10,22,0,"","In Person"
11444,EDIS,530B,02TX,Lecture,"3","Laura Smolkin","Mo 8:00AM - 9:30AM","Ruffner Hall 283","01/17/2007 - 05/01/2007","Laura Smolkin","We 8:00AM - 9:30AM","Ruffner Hall 241","01/17/2007 - 05/01/2007","","","","","","","","","Language Block","",Closed,28,30,0,"","In Person"
11445,EDIS,530B,04GU,Lecture,"3","Laura Smolkin","We 8:00AM - 9:30AM","Ruffner Hall 241","01/17/2007 - 05/01/2007","Laura Smolkin","Mo 10:00AM - 11:30AM","Ruffner Hall 283","01/17/2007 - 05/01/2007","","","","","","","","","Language Block","",Closed,28,30,0,"","In Person"
11447,EDIS,532,00P6,Lecture,"3","Robert Berry","MoWe 2:40PM - 4:00PM","Ruffner Hall 241","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teach Math Elem Schools","",Closed,25,40,0,"","In Person"
11446,EDIS,532,01AZ,Lecture,"3","Robert Berry","MoWe 1:00PM - 2:20PM","Ruffner Hall 241","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teach Math Elem Schools","",Closed,42,40,0,"","In Person"
11448,EDIS,534,01UZ,Lecture,"3","Patrice Grimes","Th 1:00PM - 3:45PM","Ruffner Hall 187","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Elementary Social Studies","",Closed,31,35,0,"","In Person"
11449,EDIS,540,016M,Lecture,"3","Margo Figgins","Tu 7:00PM - 9:45PM","Ruffner Hall 223","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teaching English","",Closed,18,20,0,"","In Person"
11450,EDIS,541,00P7,Lecture,"3","Linda Hill","We 7:00PM - 9:45PM","Ruffner Hall 223","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Literature for Adolescents","",Closed,29,30,0,"","In Person"
11451,EDIS,543,00SH,Lecture,"3","Jane Hansen","Mo 7:00PM - 9:45PM","Ruffner Hall 121A","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teaching Writing K-12","",Closed,12,13,0,"","In Person"
11452,EDIS,543,03Y0,Lecture,"3","Jane Hansen","Mo 7:00PM - 9:45PM","Ruffner Hall 121B","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teaching Writing K-12","",Closed,1,7,0,"","In Person"
11453,EDIS,545,00P8,Lecture,"3","Joe Garofalo","Mo 1:00PM - 3:40PM","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teaching Secondary School Math","",Closed,11,20,0,"","In Person"
11454,EDIS,549,02MC,Lecture,"2","Ruth Ferree","Mo 4:00PM - 6:45PM","Ruffner Hall 121A","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Planning Foreign Lang Instruc","",Closed,12,14,0,"","In Person"
11455,EDIS,549,03ZU,Lecture,"2","Ruth Ferree","Mo 4:00PM - 6:45PM","Ruffner Hall 121B","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Planning Foreign Lang Instruc","",Closed,4,11,0,"","In Person"
11456,EDIS,550B,02TS,Lecture,"2","Randy Bell","Th 12:30PM - 3:15PM","Ruffner Hall 241","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teaching Science","",Closed,11,25,0,"","In Person"
11457,EDIS,550L,00HW,Laboratory,"1","Ian Binns","Mo 6:00PM - 8:00PM","Ruffner Hall 241","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teaching Science Lab","",Closed,11,15,0,"","In Person"
11458,EDIS,560B,02V7,Lecture,"3","Stephanie Van Hover","We 1:00PM - 4:00PM","Ruffner Hall 121A","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teaching Social Studies","",Closed,15,15,0,"","In Person"
11459,EDIS,560B,03R1,Lecture,"3","Stephanie Van Hover","We 1:00PM - 4:00PM","Ruffner Hall 121B","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teaching Social Studies","",Closed,8,14,0,"","In Person"
11460,EDIS,571,00QB,Lecture,"3","Carrie Nagel","We 4:00PM - 6:45PM","Ruffner Hall G004B","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Content Area Reading","",Closed,46,40,0,"","In Person"
11463,EDIS,573,6191,Lecture,"3","Jennifer Howell","Tu 4:30PM - 7:30PM","TBA","01/23/2007 - 05/01/2007","","","","","","","","","","","","","Diagnostics in Reading","",Closed,20,30,0,"","In Person"
11465,EDIS,573,6623,Lecture,"3","Kathleen Burgess","Sa 9:00AM - 4:30PM","TBA","02/03/2007 - 04/28/2007","","","","","","","","","","","","","Diagnostics in Reading","",Closed,22,26,0,"","In Person"
11464,EDIS,573,7213,Lecture,"3","Susan Thacker-Gwaltney","We 4:30PM - 8:30PM","TBA","01/17/2007 - 03/28/2007","","","","","","","","","","","","","Diagnostics in Reading","",Closed,20,30,0,"","In Person"
11461,EDIS,573,8123,Lecture,"3","Wendy Dingle","Tu 4:00PM - 8:30PM","Pembroke Four 003","01/09/2007 - 03/13/2007","","","","","","","","","","","","","Diagnostics in Reading","",Closed,21,32,0,"","In Person"
11462,EDIS,573,8124,Lecture,"3","Susan Morelli","Mo 3:30PM - 7:45PM","TBA","03/12/2007 - 05/21/2007","","","","","","","","","","","","","Diagnostics in Reading","",Closed,9,25,0,"","In Person"
11466,EDIS,574,01XB,Lecture,"3","Latisha Hayes","We 4:00PM - 6:45PM","Ruffner Hall 121A","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Remedial Techniques in Reading","",Closed,14,15,0,"","In Person"
11467,EDIS,574,02R0,Lecture,"3","Latisha Hayes","We 4:00PM - 6:45PM","Ruffner Hall 121B","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Remedial Techniques in Reading","",Closed,1,14,0,"","In Person"
11470,EDIS,574,6624,Lecture,"3","Claire Grossi","We 4:30PM - 8:00PM","TBA","01/17/2007 - 04/18/2007","","","","","","","","","","","","","Remedial Techniques in Reading","",Closed,23,24,0,"","In Person"
11469,EDIS,574,7210,Lecture,"3","Mary Fowler","Mo 4:15PM - 7:15PM","TBA","01/29/2007 - 05/07/2007","","","","","","","","","","","","","Remedial Techniques in Reading","",Closed,12,35,0,"","In Person"
11468,EDIS,574,8122,Lecture,"3","Barbara Wells","Tu 4:00PM - 8:30PM","Pembroke Four 002","03/20/2007 - 05/29/2007","","","","","","","","","","","","","Remedial Techniques in Reading","",Closed,24,32,0,"","In Person"
11471,EDIS,587,00QC,Lecture,"3","Mary Voorhees","We 4:00PM - 6:45PM","Ruffner Hall 227A","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Sem:Teaching Associateship","",Closed,3,15,0,"","In Person"
11472,EDIS,588,016F,Lecture,"6 - 12","Sandra Cohen","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Teaching Associateship","",Closed,4,5,0,"","In Person"
11473,EDIS,588,7933,Lecture,"3","Stephen Plaskon","MoTuWeThFr 8:00AM - 4:00PM","TBA","01/12/2007 - 03/28/2007","","","","","","","","","","","","","Teaching Associateship","",Closed,3,10,0,"","In Person"
11474,EDIS,588,7935,Lecture,"5","Stephen Plaskon","MoTuWeThFr 8:00AM - 3:00PM","TBA","01/12/2007 - 05/01/2007","","","","","","","","","","","","","Teaching Associateship","",Closed,0,10,0,"","In Person"
11475,EDIS,588,7936,Lecture,"6","Stephen Plaskon","MoTuWeThFr 8:00AM - 3:00PM","TBA","01/12/2007 - 05/01/2007","","","","","","","","","","","","","Teaching Associateship","",Closed,3,10,0,"","In Person"
11476,EDIS,589,000K,Independent Study,"3","Ruth Ferree","Tu 4:00PM - 6:45PM","Ruffner Hall 175","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Selected Topics","",Closed,37,30,0,"","In Person"
11480,EDIS,589,00C4,Independent Study,"3","Daniel Holt, ","Fr 9:00AM - 12:00PM","Ruffner Hall 227A","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Selected Topics","",Closed,2,12,0,"","In Person"
11481,EDIS,589,00DC,Independent Study,"3","Zackariah Long","Fr 9:00AM - 12:00PM","Ruffner Hall 227B","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Selected Topics","",Closed,3,5,0,"","In Person"
11479,EDIS,589,03SF,Independent Study,"3","Erika Pierce","Th 4:00PM - 6:45PM","Ruffner Hall 175","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Selected Topics","",Closed,19,20,0,"","In Person"
11478,EDIS,589,03XT,Independent Study,"3","Erika Pierce","Mo 7:00PM - 9:45PM","Ruffner Hall 175","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Selected Topics","",Closed,14,40,0,"","In Person"
11477,EDIS,589,05AN,Independent Study,"3","Martha Snell","Tu 4:00PM - 6:45PM","Ruffner Hall 281","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Selected Topics","",Closed,3,30,0,"","In Person"
11491,EDIS,589,618A,Independent Study,"3","Heather Canty","MoTuWeThFr 1:00AM - 12:00PM","TBA","04/02/2007 - 06/04/2007","","","","","","","","","","","","","Selected Topics","",Closed,16,20,0,"","In Person"
11489,EDIS,589,6188,Independent Study,"3","Heather Canty","MoTuWeThFr 1:00AM - 12:00PM","TBA","04/02/2007 - 06/04/2007","","","","","","","","","","","","","Selected Topics","",Closed,13,25,0,"","In Person"
11490,EDIS,589,6189,Independent Study,"3","Ottilie Austin","Tu 4:30PM - 7:30PM","TBA","01/23/2007 - 05/01/2007","","","","","","","","","","","","","Selected Topics","",Closed,13,35,0,"","In Person"
11493,EDIS,589,6654,Independent Study,"3","John Simpson","Tu 5:30PM - 8:30PM","TBA","01/09/2007 - 03/13/2007","","","","","","","","","","","","","Selected Topics","",Closed,23,24,0,"","In Person"
11494,EDIS,589,6876,Independent Study,"3","Kristi Jemtegaard","Th 5:15PM - 9:00PM","TBA","02/01/2007 - 04/26/2007","","","","","","","","","","","","","Selected Topics","",Closed,23,25,0,"","In Person"
11495,EDIS,589,6877,Independent Study,"3","Elise Harrison","FrSa 4:30PM - 8:30PM","TBA","02/16/2007 - 04/21/2007","","","","","","","","","","","","","Selected Topics","",Closed,9,26,0,"","In Person"
11492,EDIS,589,7216,Independent Study,"3","Kimberly Hudson","Sa 8:30AM - 5:30PM","TBA","01/27/2007 - 05/19/2007","","","","","","","","","","","","","Selected Topics","",Closed,22,30,0,"","In Person"
11484,EDIS,589,7903,Independent Study,"2","Patrice Grimes","FrSa 6:00PM - 9:00PM","TBA","01/05/2007 - 02/03/2007","","","","","","","","","","","","","Selected Topics","",Closed,29,35,0,"","In Person"
11482,EDIS,589,7904,Independent Study,"2","Michael Bentley","FrSa 6:00PM - 9:00PM","Roanoke Higher Ed Ctr 411","02/16/2007 - 03/25/2007","","","","","","","","","","","","","Selected Topics","",Closed,28,30,0,"","In Person"
11485,EDIS,589,7905,Independent Study,"2","Lee Andrews","FrSa 6:00PM - 9:00PM","TBA","04/13/2007 - 05/05/2007","","","","","","","","","","","","","Selected Topics","",Closed,27,30,0,"","In Person"
11483,EDIS,589,7912,Independent Study,"3","Dawn Holley","FrSa 6:00PM - 9:00PM","Roanoke Higher Ed Ctr 411","01/26/2007 - 05/19/2007","","","","","","","","","","","","","Selected Topics","",Closed,10,25,0,"","In Person"
11486,EDIS,589,8125,Independent Study,"3","Emily Bellamy","We 4:00PM - 8:30PM","TBA","02/07/2007 - 04/18/2007","","","","","","","","","","","","","Selected Topics","",Closed,24,35,0,"","In Person"
11487,EDIS,589,8126,Independent Study,"3","Beth Estill","We 4:00PM - 8:30PM","TBA","03/13/2007 - 05/15/2007","","","","","","","","","","","","","Selected Topics","",Closed,13,35,0,"","In Person"
11488,EDIS,589,8129,Independent Study,"1","Barbara Wells","Th 3:30PM - 7:45PM","TBA","02/08/2007 - 03/01/2007","","","","","","","","","","","","","Selected Topics","",Closed,27,30,0,"","In Person"
11499,EDIS,589A,613D,Lecture,"1","Douglas Lyle","Sa 8:00AM - 4:00PM","TBA","03/31/2007 - 04/28/2007","","","","","","","","","","","","","Rdg Comprehension Strategies","",Closed,21,35,0,"","In Person"
11496,EDIS,589A,6133,Lecture,"1","Raymond Jones","FrSa 12:00PM - 6:30PM","TBA","01/19/2007 - 01/27/2007","","","","","","","","","","","","","Rdg Comprehension Strategies","",Closed,29,35,0,"","In Person"
11497,EDIS,589A,6134,Lecture,"1","Raymond Jones","FrSa 12:00PM - 6:30PM","TBA","02/16/2007 - 02/24/2007","","","","","","","","","","","","","Rdg Comprehension Strategies","",Closed,31,35,0,"","In Person"
11498,EDIS,589A,6135,Lecture,"1","Raymond Jones","FrSa 12:00PM - 6:30PM","TBA","03/09/2007 - 03/17/2007","","","","","","","","","","","","","Rdg Comprehension Strategies","",Closed,21,35,0,"","In Person"
11500,EDIS,590,8121,Lecture,"3","Barbara Wells","Tu 4:00PM - 8:30PM","Pembroke Four 002","01/09/2007 - 03/06/2007","","","","","","","","","","","","","Early Reading Development","",Closed,16,32,0,"","In Person"
11501,EDIS,590W,6187,Lecture,"3","Mary Fowler","MoTuWeThFr 1:00AM - 12:00PM","TBA","01/22/2007 - 05/04/2007","","","","","","","","","","","","","Early Reading Development","",Closed,18,20,0,"","In Person"
11502,EDIS,591,02SW,Independent Study,"1 - 6","Randy Bell","TBA","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Internship:Science","",Closed,1,5,0,"","In Person"
11503,EDIS,702,6142,Lecture,"3","Erika Pierce","FrSa 5:00PM - 9:00PM","TBA","02/02/2007 - 04/21/2007","","","","","","","","","","","","","Models of Instruction","",Closed,26,35,0,"","In Person"
11504,EDIS,705,6656,Lecture,"3","Katrina Maynard","FrSa 5:00PM - 8:00PM","TBA","01/19/2007 - 05/05/2007","","","","","","","","","","","","","Behavior Mgmt","",Closed,22,24,0,"","In Person"
11505,EDIS,711,00BA,Lecture,"3","Jennie Schaff","We 7:00PM - 9:45PM","Ruffner Hall 281","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Vocal-Nonvocal Communication","",Closed,5,10,0,"","In Person"
11506,EDIS,731,046C,Lecture,"3","Laura Smolkin","Mo 4:00PM - 6:45PM","Ruffner Hall 223","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Childrens Literature","",Closed,25,30,0,"","In Person"
11507,EDIS,745,615B,Lecture,"3","Debra Delozier","Sa 9:00AM - 4:00PM","TBA","01/20/2007 - 05/12/2007","","","","","","","","","","","","","Problems & Issues in Math Edu","",Closed,22,35,0,"","In Person"
11508,EDIS,745,7001,Lecture,"3","Amy Merrihue","We 6:00PM - 9:00PM","TBA","01/17/2007 - 05/16/2007","","","","","","","","","","","","","Problems & Issues in Math Edu","",Closed,30,30,0,"","In Person"
11509,EDIS,760,00BK,Lecture,"3","Patrice Grimes","Th 5:00PM - 8:00PM","Ruffner Hall 311","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Prob & Issues in Soc Stdy's Ed","",Closed,3,10,0,"","In Person"
11512,EDIS,770,6199,Lecture,"3","Jeradi Cohen","ThFrSa 4:00PM - 8:30PM","TBA","03/30/2007 - 05/31/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,19,35,0,"","In Person"
11513,EDIS,770,6879,Lecture,"3","Sharon Seeger","Tu 5:00PM - 8:30PM","TBA","01/16/2007 - 04/17/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,22,26,0,"","In Person"
11514,EDIS,770,6880,Lecture,"3","Karen Curtin","We 5:00PM - 8:30PM","TBA","01/17/2007 - 05/02/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,18,26,0,"","In Person"
11515,EDIS,770,6931,Lecture,"3","Julie Ruhlen","Tu 4:30PM - 8:00PM","TBA","01/23/2007 - 04/24/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,20,26,0,"","In Person"
11510,EDIS,770,7914,Lecture,"3","Deborah Vesser","Th 5:00PM - 9:00PM","Roanoke Higher Ed Ctr 411","01/18/2007 - 03/29/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,9,25,0,"","In Person"
11511,EDIS,770,8130,Lecture,"3","Brenda Fogle","Mo 4:00PM - 8:30PM","TBA","01/08/2007 - 03/26/2007","","","","","","","","","","","","","Foundations of Rdg Instruction","",Closed,21,32,0,"","In Person"
11516,EDIS,771,00CK,Lecture,"3","Michael McKenna","We 7:00PM - 9:45PM","Ruffner Hall 175","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Content Area Reading","",Closed,12,20,0,"","In Person"
11519,EDIS,771,6881,Lecture,"3","Caroline Goddard","Th 4:30PM - 8:00PM","TBA","01/18/2007 - 04/19/2007","","","","","","","","","","","","","Content Area Reading","",Closed,18,26,0,"","In Person"
11520,EDIS,771,6882,Lecture,"3","Rosemarie Stocky","FrSa 4:30PM - 8:30PM","TBA","01/19/2007 - 03/03/2007","","","","","","","","","","","","","Content Area Reading","",Closed,16,26,0,"","In Person"
11521,EDIS,771,6935,Lecture,"3","Elise Harrison","We 4:30PM - 8:00PM","TBA","01/17/2007 - 05/09/2007","","","","","","","","","","","","","Content Area Reading","",Closed,16,30,0,"","In Person"
11517,EDIS,771,7007,Lecture,"3","Martha Moore","Tu 6:00PM - 9:00PM","TBA","01/16/2007 - 05/08/2007","","","","","","","","","","","","","Content Area Reading","",Closed,17,20,0,"","In Person"
11518,EDIS,771,7209,Lecture,"3","Whitney Sherman","FrSa 9:00AM - 4:30PM","TBA","01/26/2007 - 04/21/2007","","","","","","","","","","","","","Content Area Reading","",Closed,17,30,0,"","In Person"
11522,EDIS,771W,6184,Lecture,"3","Amy Heiman","MoTuWeThFr 1:00AM - 12:00PM","TBA","01/22/2007 - 05/04/2007","","","","","","","","","","","","","Reading in the Content Areas","",Closed,20,20,0,"","In Person"
11526,EDIS,772,6192,Lecture,"3","Elizabeth Cooley","Mo 4:00PM - 8:00PM","TBA","01/22/2007 - 04/02/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,19,30,0,"","In Person"
11527,EDIS,772,6193,Lecture,"3","Elizabeth Cooley","Tu 4:00PM - 8:00PM","TBA","01/23/2007 - 04/03/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,19,30,0,"","In Person"
11528,EDIS,772,6194,Lecture,"3","Elizabeth Cooley","Sa 8:00AM - 4:00PM","TBA","01/20/2007 - 03/24/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,25,30,0,"","In Person"
11531,EDIS,772,6883,Lecture,"3","Mary Kheradmand","Th 5:00PM - 8:30PM","TBA","01/18/2007 - 04/19/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,19,26,0,"","In Person"
11532,EDIS,772,6884,Lecture,"3","Linda Mezera","Mo 4:30PM - 8:00PM","TBA","01/22/2007 - 04/30/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,22,26,0,"","In Person"
11533,EDIS,772,6932,Lecture,"3","Ursula Chandler","Sa 9:00AM - 4:30PM","TBA","01/20/2007 - 04/14/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,9,26,0,"","In Person"
11534,EDIS,772,6933,Lecture,"3","Graeme Jennison","We 3:45PM - 7:15PM","TBA","01/03/2007 - 05/09/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,7,26,0,"","In Person"
11529,EDIS,772,7211,Lecture,"3","Debra Buck","Th 4:00PM - 7:30PM","TBA","01/25/2007 - 04/19/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,23,30,0,"","In Person"
11530,EDIS,772,7212,Lecture,"3","Megan Liesinger","Tu 4:30PM - 7:30PM","TBA","01/16/2007 - 04/24/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,22,30,0,"","In Person"
11523,EDIS,772,7919,Lecture,"3","Staci Treadway","Th 5:00PM - 9:00PM","TBA","01/18/2007 - 03/29/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,11,25,0,"","In Person"
11524,EDIS,772,8127,Lecture,"3","Beth Estill","Th 4:00PM - 8:30PM","TBA","01/11/2007 - 03/15/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,27,34,0,"","In Person"
11525,EDIS,772,8128,Lecture,"3","Theresa Naron","MoTu 4:00PM - 8:30PM","TBA","01/08/2007 - 03/12/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,18,30,0,"","In Person"
11535,EDIS,772W,6186,Lecture,"3","Kristi Gacek","MoTuWeThFr 1:00AM - 12:00PM","TBA","01/22/2007 - 05/04/2007","","","","","","","","","","","","","Word Study: Language Structure","",Closed,17,18,0,"","In Person"
11536,EDIS,775,02UF,Lecture,"3","Michael McKenna","Th 7:00PM - 9:45PM","Ruffner Hall 241","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Effective Reading Programs","",Closed,21,30,0,"","In Person"
11537,EDIS,775,6625,Lecture,"3","Michelle Picard","Tu 5:00PM - 8:30PM","TBA","01/16/2007 - 04/17/2007","","","","","","","","","","","","","Effective Reading Programs","",Closed,18,26,0,"","In Person"
11538,EDIS,785,00QE,Lecture,"3","Marcia Invernizzi","Mo 4:00PM - 6:45PM","New Cabell Hall 225","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Seminar","",Closed,15,15,0,"","In Person"
11539,EDIS,785,020B,Lecture,"3","Robert Tai","Tu 4:00PM - 6:45PM","Ruffner Hall 211","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Seminar","",Closed,6,10,0,"","In Person"
11540,EDIS,785,6657,Lecture,"3","Elizabeth Potts","Mo 5:00PM - 8:00PM","TBA","01/08/2007 - 04/23/2007","","","","","","","","","","","","","Seminar","",Closed,32,32,0,"","In Person"
11541,EDIS,788,000B,Independent Study,"3","Jane Hansen, ","Th 12:30PM - 3:45PM","Ruffner Hall 283","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Field Project","",Closed,36,40,0,"","In Person"
11543,EDIS,788,00YA,Independent Study,"3","Ruth Ferree","Tu 12:30PM - 3:15PM","Ruffner Hall 283","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Field Project","",Closed,25,25,0,"","In Person"
11546,EDIS,788,01KV,Independent Study,"3","Stanley Trent","Th 7:00PM - 9:45PM","Ruffner Hall 187","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Field Project","",Closed,5,20,0,"","In Person"
11542,EDIS,788,02MH,Independent Study,"3","Margo Figgins","Mo 7:00PM - 9:45PM","Ruffner Hall 227B","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Field Project","",Closed,13,12,0,"","In Person"
11547,EDIS,788,03XY,Independent Study,"3","Robert Pianta","Th 4:00PM - 6:45PM","TBA","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Field Project","",Closed,19,20,0,"","In Person"
11544,EDIS,788,018E,Independent Study,"3","Barbara Boyce","Mo 2:00PM - 4:30PM","Memorial Gymnasium 202","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Field Project","",Closed,5,10,0,"","In Person"
11545,EDIS,788,0024,Independent Study,"3","Robert Tai","Th 4:00PM - 6:45PM","Ruffner Hall 241","01/17/2007 - 05/01/2007","","","","","","","","","","","","","Field Project","",Closed,14,20,0,"","In Person"
15013,EDIS,789,00TS,Independent Study,"1 - 6","Staff","TBA","TBA","TBA","","","","","","","","","","","","","Practicum:Special Education","",Open,1,10,0,"","In Person"
