ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Instruction Mode
12155,FREN,860,05BA,Lecture,"3","Ari Blatt","Tu 3:30PM - 6:00PM","New Cabell Hall 247","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Proust Seminar","",Closed,5,5,0,"","In Person"
12157,FREN,893,02GX,Independent Study,"3","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Independent Study","",Closed,1,30,0,"","In Person"
12156,FREN,893,03DP,Independent Study,"3","Philippe Roger","Th 3:30PM - 6:00PM","New Cabell Hall 432","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Independent Study","",Closed,4,5,0,"","In Person"
12158,FREN,893,05UR,Independent Study,"3","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Independent Study","",Closed,0,30,0,"","In Person"
12159,FREN,897,02ZC,Independent Study,"1 - 12","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,16,50,0,"","In Person"
12160,FREN,997,00EB,Independent Study,"1 - 12","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,9,30,0,"","In Person"
12161,FREN,999,01DN,Independent Study,"1 - 12","Staff","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,12,30,0,"","In Person"
12162,GBUS,723,01QB,Lecture,"0","Alan Beckenstein, ","TBA","Darden School 150","08/22/2007 - 12/14/2007","Alan Beckenstein, ","TBA","Darden School 120","08/22/2007 - 12/14/2007","Alan Beckenstein, ","TBA","Darden School 130","08/22/2007 - 12/14/2007","Alan Beckenstein, ","TBA","Darden School 140","08/22/2007 - 12/14/2007","Global Economics and Markets","",Open,318,330,0,"","In Person"
12163,GBUS,725,015U,Lecture,"0","Marc Lipson, ","TBA","Darden School 130","08/20/2007 - 12/14/2007","Marc Lipson, ","TBA","Darden School 120","08/20/2007 - 12/14/2007","Marc Lipson, ","TBA","Darden School 140","08/20/2007 - 12/14/2007","Marc Lipson, ","TBA","Darden School 150","08/20/2007 - 12/14/2007","Financial Mgmt and Policies","",Open,318,330,0,"","In Person"
12164,GBUS,727,00MM,Lecture,"3","Brandt Allen, ","TBA","Darden School 140","08/20/2007 - 12/14/2007","Brandt Allen, ","TBA","Darden School 120","08/20/2007 - 12/14/2007","Brandt Allen, ","TBA","Darden School 130","08/20/2007 - 12/14/2007","Brandt Allen, ","TBA","Darden School 130","08/20/2007 - 12/14/2007","Accounting for Managers","",Open,318,330,0,"","In Person"
12165,GBUS,729,02DE,Lecture,"3","Ian Skurnik, ","TBA","Darden School 130","08/20/2007 - 12/14/2007","Ian Skurnik, ","TBA","Darden School 120","08/20/2007 - 12/14/2007","Ian Skurnik, ","TBA","Darden School 140","08/20/2007 - 12/14/2007","Ian Skurnik, ","TBA","Darden School 150","08/20/2007 - 12/14/2007","Marketing","",Open,318,330,0,"","In Person"
12166,GBUS,731,01YT,Lecture,"3","Elliott Weiss, ","TBA","Darden School 160","08/20/2007 - 12/14/2007","Elliott Weiss, ","TBA","Darden School 120","08/20/2007 - 12/14/2007","Elliott Weiss, ","TBA","Darden School 120","08/20/2007 - 12/14/2007","Elliott Weiss, ","TBA","Darden School 130","08/20/2007 - 12/14/2007","Operations Management","",Open,318,330,0,"","In Person"
12167,GBUS,734,02YQ,Lecture,"0","Erika James, ","TBA","Darden School 130","08/20/2007 - 12/14/2007","Erika James, ","TBA","Darden School 120","08/20/2007 - 12/14/2007","Erika James, ","TBA","Darden School 140","08/20/2007 - 12/14/2007","Erika James, ","TBA","Darden School 150","08/20/2007 - 12/14/2007","Leading Organizations","",Open,318,330,0,"","In Person"
12168,GBUS,735,02PM,Lecture,"0","Anton Ovchinnikov, ","TBA","TBA","08/20/2007 - 12/14/2007","Anton Ovchinnikov, ","TBA","Darden School 120","08/20/2007 - 12/14/2007","Anton Ovchinnikov, ","TBA","Darden School 130","08/20/2007 - 12/14/2007","Anton Ovchinnikov, ","TBA","Darden School 140","08/20/2007 - 12/14/2007","Decision Analysis","",Open,318,330,0,"","In Person"
12169,GBUS,750,035M,Lecture,"1.5","Brandt Allen","MoTu 8:00AM - 9:25AM","Darden School 170","08/28/2007 - 10/15/2007","","","","","","","","","","","","","Financial Reporting & Analysis","",Closed,37,65,0,"","In Person"
12170,GBUS,752P,01FQ,Lecture,"1.5","Robert Harris","ThFr 8:00AM - 9:25AM","Darden School 170","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Valuation in Financial Markets","",Closed,52,65,0,"","In Person"
12171,GBUS,752Q,01DD,Lecture,"1.5","Robert Harris","ThFr 10:00AM - 11:25AM","Darden School 170","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Valuation in Financial Markets","",Closed,46,65,0,"","In Person"
12172,GBUS,756,02MW,Lecture,"1.5","Lynn Isabella","ThFr 10:00AM - 11:25AM","Darden School 190","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Establishing Yourself At Work","",Closed,57,65,0,"","In Person"
12173,GBUS,757,02M5,Lecture,"1.5","Robert Landel","ThFr 10:00AM - 11:25AM","Darden School 180","08/22/2007 - 10/15/2007","","","","","","","","","","","","","General Mgmt & Ops Consulting","",Open,27,65,0,"","In Person"
12174,GBUS,758,02ZD,Lecture,"1.5","Gregory Fairchild","MoTu 2:45PM - 4:10PM","Darden School 180","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Entrepreneurial Thinking","",Closed,65,68,0,"","In Person"
12175,GBUS,802,20BD,Lecture,"1.5","James Rubin","MoTu 10:00AM - 11:25AM","Darden School 280","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Corporate Communication","",Closed,65,65,0,"","In Person"
12176,GBUS,804,016R,Lecture,"1.5","Anthony Smith","MoTu 8:00AM - 9:25AM","Darden School 180","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Intro Real Estate Fin & Dev","",Closed,66,68,0,"","In Person"
12177,GBUS,806,02DV,Lecture,"1.5","Andrea Larson","ThFr 11:45AM - 1:10PM","Darden School 170","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Sustainable Innovation & Entre","",Closed,62,65,0,"","In Person"
12178,GBUS,809,02A5,Lecture,"1.5","George Logan, ","MoTu 11:45AM - 1:10PM","Darden School 280","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Corporate Governance","",Open,67,68,0,"","In Person"
12179,GBUS,813,017X,Lecture,"1.5","Kamalini Ramdas","ThFr 10:00AM - 11:25AM","Darden School 170","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Developing New Products & Srvc","",Closed,40,40,0,"","In Person"
12180,GBUS,816,04QY,Lecture,"1.5","Mary Frank","ThFr 11:45AM - 1:10PM","Darden School 180","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Tax. of Mergers & Acquisitions","",Open,63,68,0,"","In Person"
12181,GBUS,819,04FP,Lecture,"1.5","Mary Frank","ThFr 2:45PM - 4:10PM","Darden School 280","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Taxation and Mgmt Decisions","",Closed,61,68,0,"","In Person"
12182,GBUS,824A,02Z9,Lecture,"1.5","John Colley","MoTu 2:45PM - 4:10PM","Darden School 245","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Reading Seminar in Managment I","",Closed,22,30,0,"","In Person"
12183,GBUS,824B,02A8,Lecture,"1.5","John Colley","MoTu 4:30PM - 5:55PM","Darden School 245","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Reading Seminar in Managment I","",Closed,26,30,0,"","In Person"
12184,GBUS,825A,01XK,Lecture,"1.5","John Colley","MoTu 2:45PM - 4:10PM","Darden School 245","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Reading Sem in Management II","",Closed,28,30,0,"","In Person"
12185,GBUS,825B,0125,Lecture,"1.5","John Colley","MoTu 4:30PM - 5:55PM","Darden School 245","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Reading Sem in Management II","",Open,29,30,0,"","In Person"
12186,GBUS,826,02VZ,Lecture,"3","Jacqueline Doyle, ","ThFr 10:00AM - 11:25AM","Darden School 280","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Strategy Workshop","",Closed,68,68,0,"","In Person"
12187,GBUS,827,035N,Lecture,"1.5","John Colley, ","MoTu 4:30PM - 5:55PM","Darden School 245","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Reading Sem in Management III","",Closed,25,30,0,"","In Person"
12188,GBUS,829,017H,Lecture,"1.5","John Glynn","MoTu 10:00AM - 11:25AM","Darden School 050","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Venture Capital","",Closed,91,91,0,"","In Person"
12189,GBUS,830,04QX,Lecture,"1.5","Peter Rodriguez","MoTu 11:45AM - 1:10PM","Darden School 190","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Mgmt of Intl Business","",Closed,68,68,0,"","In Person"
12190,GBUS,8301,03N9,Lecture,"1.5","Randall Smith","Tu 4:30PM - 7:30PM","Darden School 030","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Emerging Info Tech Seminar","",Closed,22,24,0,"","In Person"
12191,GBUS,8308,20D4,Laboratory,"1.5","Alexander Horniman","ThFr 8:00AM - 9:25AM","Darden School 030","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Leadership Learning Lab","",Closed,18,20,0,"","In Person"
12192,GBUS,8401,035T,Lecture,"1","Sherwood Frey","TBA","TBA","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Cross-Cultural Internship","",Closed,67,100,0,"","In Person"
12193,GBUS,8404,035Q,Lecture,"1.5","George Barbee","MoTu 2:45PM - 4:10PM","Darden School 190","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Integration & Innov. in Servic","",Closed,27,65,0,"","In Person"
12194,GBUS,841,00HT,Lecture,"1.5","William Sihler","ThFr 8:00AM - 9:25AM","Darden School 180","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Financial Management","",Closed,28,65,0,"","In Person"
12196,GBUS,8414,04FR,Lecture,"1.5","June West","Mo 4:30PM - 7:30PM","Darden School 170","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Adv Mgrl Communications","",Closed,30,32,0,"","In Person"
12197,GBUS,8414,20A7,Lecture,"1.5","June West","Tu 4:30PM - 7:30PM","Darden School 170","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Adv Mgrl Communications","",Closed,30,32,0,"","In Person"
12195,GBUS,8414,5850,Lecture,"1.5","June West","Mo 4:30PM - 7:30PM","Darden School 170","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Adv Mgrl Communications","",Closed,1,1,0,"","In Person"
12198,GBUS,842A,016K,Lecture,"1.5","Kenneth Eades","MoTu 8:00AM - 9:25AM","Darden School 190","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Corporate Financial Policies","",Closed,49,68,0,"","In Person"
12199,GBUS,842B,016Q,Lecture,"1.5","Kenneth Eades","MoTu 10:00AM - 11:25AM","Darden School 190","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Corporate Financial Policies","",Open,65,68,0,"","In Person"
12200,GBUS,843,04FN,Lecture,"1.5","Robert Conroy","ThFr 8:00AM - 9:25AM","Darden School 170","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Derivative Securities","",Open,48,65,0,"","In Person"
12201,GBUS,8430,042W,Lecture,"1.5","Robert Landel","MoTu 11:45AM - 1:10PM","Darden School 170","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Systems Design & Bus Dyn I","",Closed,40,48,0,"","In Person"
12202,GBUS,8434,20BE,Lecture,"1.5","Marc Lipson","MoTu 2:45PM - 4:10PM","Darden School 280","10/22/2007 - 12/14/2007","","","","","","","","","","","","","International Financial Mgmt","",Closed,61,68,0,"","In Person"
12203,GBUS,8435,04QR,Lecture,"1.5","Philippe Sommer","MoTu 4:30PM - 5:55PM","Darden School 170","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Emerging Medical Technologies","",Closed,27,40,0,"","In Person"
12204,GBUS,8442,042X,Lecture,"1.5","Earl Brownlee","MoTu 10:00AM - 11:25AM","Darden School 170","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Adv Financial Rptg & Analysis","",Closed,23,65,0,"","In Person"
12205,GBUS,8444,20BA,Lecture,"1.5","Richard Evans","ThFr 2:45PM - 4:10PM","Darden School 190","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Investments","",Closed,68,68,0,"","In Person"
12206,GBUS,8446,20DX,Lecture,"1.5","Andrea Larson","TBA","TBA","11/07/2007 - 01/05/2008","","","","","","","","","","","","","Innov, Entre & Commerce-MBAE","",Closed,22,52,0,"","In Person"
12207,GBUS,8447,20BB,Lecture,"1.5","Kamalini Ramdas","ThFr 11:45AM - 1:10PM","Darden School 170","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Innovation & Product Develop.","",Closed,65,65,0,"","In Person"
12208,GBUS,844A,02RF,Lecture,"1.5","Susan Chaplinsky","MoTu 10:00AM - 11:25AM","Darden School 180","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Entre Fin & Private Equity","",Closed,65,65,0,"","In Person"
12209,GBUS,844B,00WA,Lecture,"1.5","Susan Chaplinsky","MoTu 11:45AM - 1:10PM","Darden School 180","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Entre Fin & Private Equity","",Closed,65,65,0,"","In Person"
12210,GBUS,8455,20DZ,Lecture,"1.5","Jeanne Liedtka","TBA","TBA","11/07/2007 - 01/05/2008","","","","","","","","","","","","","Leading Organic Growth-MBAE","",Closed,24,52,0,"","In Person"
12211,GBUS,847A,00MV,Lecture,"1.5","Susan Chaplinsky","MoTu 10:00AM - 11:25AM","Darden School 180","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Corporate Financing","",Closed,62,65,0,"","In Person"
12212,GBUS,847B,0283,Lecture,"1.5","Susan Chaplinsky","MoTu 11:45AM - 1:10PM","Darden School 180","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Corporate Financing","",Closed,65,65,0,"","In Person"
12213,GBUS,849A,01WC,Lecture,"1.5","Mark Eaker","ThFr 11:45AM - 1:10PM","Darden School 190","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Capital Market Flows & Inst","",Closed,68,68,0,"","In Person"
12214,GBUS,849B,02TK,Lecture,"1.5","Mark Eaker","ThFr 2:45PM - 4:10PM","Darden School 170","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Capital Market Flows & Inst","",Open,63,65,0,"","In Person"
12215,GBUS,855,20DT,Lecture,"1.5","Robert Webb","ThFr 10:00AM - 11:25AM","Darden School 180","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Financial Trading","",Closed,45,45,0,"","In Person"
12216,GBUS,862,03PZ,Lecture,"1.5","Ervin Shames, ","MoTu 8:00AM - 9:25AM","Darden School 180","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Consumer Marketing","",Closed,68,68,0,"","In Person"
12217,GBUS,869,042V,Lecture,"1.5","Phillip Pfeifer","MoTu 11:45AM - 1:10PM","Darden School 280","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Interactive Marketing","",Closed,66,68,0,"","In Person"
12218,GBUS,8701,02R1,Lecture,"1.5","Alexander Horniman","ThFr 2:45PM - 4:10PM","Darden School 180","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Leading Strategic Change","",Closed,68,68,0,"","In Person"
12219,GBUS,8701,02T4,Lecture,"1.5","Alexander Horniman","ThFr 4:30PM - 5:55PM","Darden School 180","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Leading Strategic Change","",Closed,69,69,0,"","In Person"
12220,GBUS,8701,20DY,Lecture,"1.5","Robert Freeman","TBA","TBA","11/07/2007 - 01/05/2008","","","","","","","","","","","","","Leading Strategic Change","",Closed,31,52,0,"","In Person"
12221,GBUS,8703,20BC,Lecture,"1.5","James Clawson","MoTu 2:45PM - 4:10PM","Darden School 280","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Level Three Leadership","",Closed,63,65,0,"","In Person"
12222,GBUS,873,02D5,Lecture,"3","Lynn Isabella","ThFr 4:30PM - 5:55PM","Darden School 190","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Managing Teams","",Closed,52,52,0,"","In Person"
12223,GBUS,880,02G1,Lecture,"1.5","Edward Davis","MoTu 10:00AM - 11:25AM","Darden School 190","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Operations Strategy","",Closed,50,65,0,"","In Person"
12224,GBUS,880,20A8,Lecture,"1.5","Edward Davis","MoTu 11:45AM - 1:10PM","Darden School 190","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Operations Strategy","",Closed,55,65,0,"","In Person"
12225,GBUS,885,02VD,Lecture,"1.5","Randall Smith","Tu 4:30PM - 7:30PM","Darden School 030","08/22/2007 - 10/15/2007","","","","","","","","","","","","","E-Business Seminar","",Closed,24,24,0,"","In Person"
12226,GBUS,890,004S,Lecture,"1.5","Samuel Bodily","ThFr 11:45AM - 1:10PM","Darden School 180","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Management Decision Models","",Closed,54,65,0,"","In Person"
12227,GBUS,891,20BF,Lecture,"1.5","Phillip Pfeifer","ThFr 2:45PM - 4:10PM","Darden School 180","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Managerial Quantitative Analy.","",Closed,43,68,0,"","In Person"
12228,GBUS,891,20C2,Lecture,"1.5","Phillip Pfeifer","ThFr 8:00AM - 9:45AM","Darden School 190","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Managerial Quantitative Analy.","",Closed,22,50,0,"","In Person"
12229,GBUS,893A,02CB,Lecture,"1.5","Sherwood Frey","MoTu 2:45PM - 4:10PM","Darden School 170","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Bargaining & Negotiating","",Closed,52,52,0,"","In Person"
12230,GBUS,893B,026W,Lecture,"1.5","Sherwood Frey","MoTu 2:45PM - 4:10PM","Darden School 170","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Bargaining & Negotiating","",Closed,52,52,0,"","In Person"
12231,GBUS,893C,20A9,Lecture,"1.5","Marc Modica","MoTu 2:45PM - 4:10PM","Darden School 180","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Bargaining & Negotiating","",Closed,52,52,0,"","In Person"
12232,GBUS,8951,04Q0,Lecture,"1.5","Alan Beckenstein","TBA","TBA","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Dbp: Case Development","",Open,4,400,0,"","In Person"
12233,GBUS,8952,04QV,Lecture,"1.5","Alan Beckenstein","TBA","TBA","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Dbp: Case Development","",Closed,9,400,0,"","In Person"
12234,GBUS,895F,04Q1,Lecture,"3","Alan Beckenstein","TBA","TBA","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Dbp: Case Development","",Closed,2,400,0,"","In Person"
12235,GBUS,895F,20D3,Lecture,"3","Alan Beckenstein","TBA","TBA","08/22/2007 - 10/31/2007","","","","","","","","","","","","","Dbp: Case Development","",Closed,1,400,0,"","In Person"
12236,GBUS,897,03SY,Lecture,"1.5","Tihamer Von Ghyczy","MoTu 4:30PM - 5:55PM","Darden School 040","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Nature of Strategy","",Closed,30,30,0,"","In Person"
12237,GBUS,8991,03PU,Independent Study,"1.5","Alan Beckenstein","TBA","TBA","08/22/2007 - 10/15/2007","","","","","","","","","","","","","Research Elective","",Closed,2,200,0,"","In Person"
12238,GBUS,8992,02HS,Independent Study,"1.5","Alan Beckenstein","TBA","TBA","10/22/2007 - 12/14/2007","","","","","","","","","","","","","Research Elective","",Closed,8,200,0,"","In Person"
12239,GBUS,899F,01VY,Independent Study,"3","Alan Beckenstein","TBA","TBA","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Research Elective","",Closed,2,200,0,"","In Person"
12240,GBUS,899F,20D2,Independent Study,"3","Alan Beckenstein","TBA","TBA","08/22/2007 - 10/31/2007","","","","","","","","","","","","","Research Elective","",Closed,1,200,0,"","In Person"
12241,GBUS,936,20BY,Lecture,"3","Robert Freeman","TBA","TBA","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Adv Rdgs in Ethics: Pragmatism","",Closed,6,10,0,"","In Person"
12242,GBUS,976,20B0,Lecture,"3","Alexander Horniman","TBA","TBA","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Adv Rdgs Man Psyc:selftheories","",Closed,1,10,0,"","In Person"
12243,GBUS,977,20CW,Lecture,"3","Robert Freeman","TBA","TBA","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Rdg Sem 1:Adv Topics Str Mgmt","",Closed,1,1,0,"","In Person"
12244,GBUS,978,20CX,Lecture,"3","Robert Freeman","TBA","TBA","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Rdg Sem 2: Pragmatism I","",Closed,1,1,0,"","In Person"
12245,GBUS,979,20CY,Lecture,"3","Robert Freeman","TBA","TBA","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Rdg Sem 3: Moral Philosophy","",Closed,1,1,0,"","In Person"
12246,GBUS,980,20CZ,Lecture,"3","Robert Freeman","TBA","TBA","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Rdg Sem 4: Moral Philosophy II","",Closed,1,1,0,"","In Person"
12247,GBUS,981,20C0,Lecture,"3","Robert Freeman","TBA","TBA","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Rdg Sem 5: Stakeholder Theory","",Closed,1,1,0,"","In Person"
12248,GBUS,996,20BZ,Independent Study,"3 - 12","Patricia Werhane","TBA","TBA","08/22/2007 - 12/14/2007","","","","","","","","","","","","","Doctoral Research","",Closed,7,25,0,"","In Person"
12249,GBUS,E721,05C2,Lecture,"1.5","Elizabeth Powell","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Mgmt Communication (Pt I)","",Closed,59,60,0,"","In Person"
12250,GBUS,E723,05C3,Lecture,"1.5","Wei Li","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Global Economies & Mkts(Pt II)","",Closed,59,60,0,"","In Person"
12251,GBUS,E725,05C4,Lecture,"1.5","Robert Conroy","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Fin Mgmt & Policies (Pt I)","",Closed,59,60,0,"","In Person"
12252,GBUS,E725,05DA,Lecture,"1.5","Robert Conroy","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Fin Mgmt & Policies (Pt I)","",Closed,59,59,0,"","In Person"
12253,GBUS,E727,05C8,Lecture,"1.5","Paul Simko","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Accounting for Managers(Pt II)","",Closed,59,59,0,"","In Person"
12254,GBUS,E738,05C9,Lecture,"1.5","Andrew Wicks","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Business Ethics (Part II)","",Closed,59,59,0,"","In Person"
12255,GBUS,E780,05C6,Lecture,"1.5","Marian Moore","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Action Learning (Part IV)","",Closed,59,60,0,"","In Person"
12256,GBUS,E780,05C7,Lecture,"1.5","Robert Conroy","TBA","TBA","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Action Learning (Part IV)","",Closed,59,59,0,"","In Person"
12257,GBUS,E783,20D0,Lecture,"3","Elizabeth Powell, ","TBA","TBA","11/07/2007 - 01/05/2008","Elizabeth Powell, ","TBA","TBA","11/07/2007 - 01/05/2008","","","","","","","","","Lr3:Leading in Emerging Econ","",Closed,52,52,0,"","In Person"
12258,GBUS,E804,20DW,Lecture,"1.5","Anthony Smith","TBA","TBA","11/07/2007 - 01/05/2008","","","","","","","","","","","","","Intro to R/E Fin & Devel-Mbae","",Closed,28,52,0,"","In Person"
12259,GBUS,E893,20DV,Lecture,"1.5","Sherwood Frey","TBA","TBA","11/07/2007 - 01/05/2008","","","","","","","","","","","","","Bargaining & Negotiating-Mbae","",Closed,52,52,0,"","In Person"
12260,GCNL,501,00E4,Lecture,"2","Doris Greiner, ","Th 9:00AM - 10:50AM","Mcleod Hall 1006","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Leadership in Healthcare Syst.","",Closed,28,30,0,"","In Person"
12261,GCNL,510,00FN,Lecture,"4","Linda Eastham","ThFr 1:00PM - 3:45PM","Mcleod Hall 1006","08/28/2007 - 10/15/2007","","","","","","","","","","","","","Assessment and Interventions","",Closed,28,30,0,"","In Person"
12262,GCNL,511,00XK,Lecture,"4","Kathryn Reid, ","Th 1:00PM - 3:50PM","Mcleod Hall 1006","10/17/2007 - 12/07/2007","Kathryn Reid, ","Fr 1:00PM - 2:50PM","Mcleod Hall 1006","10/17/2007 - 12/07/2007","","","","","","","","","Clinical Decision-Making I","",Closed,28,29,0,"","In Person"
12263,GCNL,516,0152,Lecture,"3","Rebecca Harmon","Th 10:30AM - 12:20PM","TBA","08/28/2007 - 12/07/2007","Rebecca Harmon","Th 12:30PM - 1:20PM","TBA","08/28/2007 - 12/07/2007","","","","","","","","","Clin Pract & Dec-Making VI","",Closed,25,26,0,"","In Person"
12264,GCNL,517,024H,Lecture,"3","Dorothy Tullmann","Th 8:30AM - 10:20AM","Mcleod Hall 5044","08/28/2007 - 12/07/2007","Dorothy Tullmann","Th 1:00PM - 1:50PM","Mcleod Hall 1004","08/28/2007 - 12/07/2007","","","","","","","","","Clin Pract & Dec-Making VII","",Closed,25,26,0,"","In Person"
12265,GCOM,732,00F5,Lecture,"3","Craig Lefanowicz","MoWe 2:00PM - 4:45PM","Monroe Hall 110","08/28/2007 - 10/09/2007","","","","","","","","","","","","","Accounting Policy","",Closed,43,30,0,"","In Person"
12266,GCOM,733,04N4,Lecture,"3","Paul Walker","TuTh 2:00PM - 4:45PM","Monroe Hall 124","10/09/2007 - 12/07/2007","","","","","","","","","","","","","Enterprise Risk Mgmt & Consult","",Closed,46,20,0,"","In Person"
12267,GCOM,735,01T1,Lecture,"3","Roger Martin","TuTh 2:00PM - 4:45PM","Monroe Hall 124","08/28/2007 - 10/09/2007","","","","","","","","","","","","","Spcl Topics in Auditing,Assura","",Closed,42,20,0,"","In Person"
12268,GCOM,741,00BE,Lecture,"3","David Maloney","MoWe 9:30AM - 10:45AM","Monroe Hall 110","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Tax Research","",Closed,31,20,0,"","In Person"
12269,GCOM,744,0156,Lecture,"3","David Maloney","MoWe 12:30PM - 1:45PM","Monroe Hall 114","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Tax of Corp/Shareholder Trans","",Closed,29,20,0,"","In Person"
12270,GCOM,774,03QH,Lecture,"3","Robert Kemp","MoWe 2:00PM - 4:45PM","Monroe Hall 110","08/28/2007 - 10/09/2007","","","","","","","","","","","","","Global Finance & Acct.","",Closed,35,20,0,"","In Person"
12271,GCOM,774E,01EY,Lecture,"3","Robert Kemp","Fr 12:00PM - 5:00PM","Monroe Hall 120","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Int'l Finance & Acct","",Closed,62,103,0,"","In Person"
12272,GCOM,776,004T,Lecture,"3","George Overstreet","Mo 5:00PM - 7:45PM","Monroe Hall 118","08/28/2007 - 12/07/2007","","","","","","","","","","","","","Real Estate Invest & Finance","",Closed,5,12,0,"","In Person"
