ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Instruction Mode
12223,GBUS,734,01QQ,Lecture,"3","Erika James, ","TBA","Darden School 150","03/18/2008 - 05/06/2008","Erika James, ","TBA","Darden School 120","03/18/2008 - 05/06/2008","Erika James, ","TBA","Darden School 130","03/18/2008 - 05/06/2008","Erika James, ","TBA","Darden School 140","03/18/2008 - 05/06/2008","Leading Organizations","",Closed,317,400,0,"","In Person"
12224,GBUS,735,020D,Lecture,"3","Anton Ovchinnikov, ","TBA","Darden School 130","01/14/2008 - 03/05/2008","Anton Ovchinnikov, ","TBA","Darden School 120","01/14/2008 - 03/05/2008","Anton Ovchinnikov, ","TBA","Darden School 140","01/14/2008 - 03/05/2008","Anton Ovchinnikov, ","TBA","Darden School 150","01/14/2008 - 03/05/2008","Decision Analysis","",Closed,317,400,0,"","In Person"
12225,GBUS,738,03FU,Lecture,"1.5","Alexander Horniman, ","TBA","Darden School 120","03/18/2008 - 05/06/2008","Alexander Horniman, ","TBA","Darden School 130","03/18/2008 - 05/06/2008","Alexander Horniman, ","TBA","Darden School 140","03/18/2008 - 05/06/2008","Alexander Horniman, ","TBA","Darden School 150","03/18/2008 - 05/06/2008","Business Ethics","",Closed,317,400,0,"","In Person"
12226,GBUS,740,03FX,Lecture,"1.5","Jared Harris, ","TBA","Darden School 150","01/14/2008 - 03/05/2008","Jared Harris, ","TBA","Darden School 120","01/14/2008 - 03/05/2008","Jared Harris, ","TBA","Darden School 130","01/14/2008 - 03/05/2008","Jared Harris, ","TBA","Darden School 140","01/14/2008 - 03/05/2008","Strategic Thinking and Action","",Closed,317,400,0,"","In Person"
12227,GBUS,750,0411,Lecture,"1.5","Brandt Allen, ","ThFr 8:00AM - 9:25AM","Darden School 120","03/18/2008 - 05/06/2008","Brandt Allen, ","ThFr 8:00AM - 9:25AM","Darden School 120","03/18/2008 - 05/06/2008","","","","","","","","","Financial Reporting & Analysis","",Closed,51,65,0,"","In Person"
12228,GBUS,750,0412,Lecture,"1.5","Brandt Allen, ","ThFr 11:45AM - 1:10PM","Darden School 120","03/18/2008 - 05/06/2008","Brandt Allen, ","ThFr 11:45AM - 1:10PM","Darden School 120","03/18/2008 - 05/06/2008","","","","","","","","","Financial Reporting & Analysis","",Closed,49,65,0,"","In Person"
12230,GBUS,751,0413,Lecture,"1.5","Francis Warnock","MoTu 11:45AM - 1:10PM","Darden School 130","03/15/2008 - 05/06/2008","","","","","","","","","","","","","Global Financial Markets","",Closed,65,65,0,"","In Person"
12229,GBUS,751,6005,Lecture,"3","Phillip Pfeifer","MoTuWeThFr 8:00AM - 3:30PM","TBA","01/06/2008 - 02/01/2008","","","","","","","","","","","","","Global Financial Markets","",Closed,45,50,0,"","In Person"
12231,GBUS,752,0414,Lecture,"1.5","George Allayannis","MoTu 8:00AM - 9:25AM","Darden School 120","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Valuation in Financial Markets","",Closed,65,65,0,"","In Person"
12232,GBUS,752,0415,Lecture,"1.5","George Allayannis","MoTu 11:45AM - 1:10PM","Darden School 120","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Valuation in Financial Markets","",Closed,65,65,0,"","In Person"
12233,GBUS,752,0416,Lecture,"1.5","George Allayannis","MoTu 2:45PM - 4:10PM","Darden School 120","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Valuation in Financial Markets","",Closed,62,65,0,"","In Person"
12234,GBUS,754,0417,Lecture,"1.5","James Rubin","ThFr 2:45PM - 4:10PM","Darden School 120","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Strategic Communication","",Closed,31,32,0,"","In Person"
12235,GBUS,755,0419,Lecture,"1.5","Ronald Wilcox","MoTu 11:45AM - 1:10PM","Darden School 140","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Marketing Intelligence","",Closed,65,65,0,"","In Person"
12236,GBUS,756,042A,Lecture,"1.5","Martin Davidson","MoTu 2:45PM - 4:10PM","Darden School 130","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Establishing Yourself At Work","",Closed,65,65,0,"","In Person"
12237,GBUS,757,042B,Lecture,"1.5","Raul Chao, ","ThFr 11:45AM - 1:10PM","Darden School 140","03/18/2008 - 05/06/2008","Raul Chao, ","ThFr 11:45AM - 1:10PM","Darden School 140","03/18/2008 - 05/06/2008","","","","","","","","","General Mgmt & Ops Consulting","",Closed,66,65,0,"","In Person"
12238,GBUS,758,042D,Lecture,"1.5","Saras Sarasvathy","MoTu 2:45PM - 4:10PM","Darden School 140","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Entrepreneurial Thinking","",Closed,65,65,0,"","In Person"
12239,GBUS,758,042E,Lecture,"1.5","Saras Sarasvathy","MoTu 4:30PM - 5:55PM","Darden School 140","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Entrepreneurial Thinking","",Closed,48,65,0,"","In Person"
12240,GBUS,759,042F,Lecture,"1.5","Jeanne Liedtka","ThFr 2:45PM - 4:10PM","Darden School 140","03/18/2008 - 05/06/2008","","","","","","","","","","","","","The Consulting Process","",Closed,61,65,0,"","In Person"
12241,GBUS,759P,05E4,Lecture,"1.5","Jeanne Liedtka","MoTuWeThFr 12:00AM - 12:00AM","Darden School 280","01/07/2008 - 01/11/2008","","","","","","","","","","","","","The Consulting Process","",Closed,38,65,0,"","In Person"
12242,GBUS,760,042H,Lecture,"1.5","Phillip Pfeifer","ThFr 8:00AM - 9:25AM","Darden School 130","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Data Analysis & Optimization","",Closed,66,65,0,"","In Person"
12243,GBUS,760,042K,Lecture,"1.5","Phillip Pfeifer","ThFr 11:45AM - 1:10PM","Darden School 130","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Data Analysis & Optimization","",Closed,65,65,0,"","In Person"
12244,GBUS,760P,05E6,Lecture,"1.5","Phillip Pfeifer","ThFr 2:45PM - 4:10PM","Darden School 170","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Data Analysis & Optimization","",Closed,35,65,0,"","In Person"
12245,GBUS,762,06GP,Lecture,"1.5","Marc Modica","MoTu 8:00AM - 9:25AM","Darden School 130","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Interpersonal Communications","",Closed,32,32,0,"","In Person"
12246,GBUS,762,06GQ,Lecture,"1.5","June West","ThFr 2:45PM - 4:10PM","Darden School 130","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Interpersonal Communications","",Closed,31,32,0,"","In Person"
12248,GBUS,8000,04C1,Lecture,"1.5","Xiao-Ming Yu","TBA","TBA","03/10/2008 - 03/15/2008","","","","","","","","","","","","","Global Business Experience","",Open,29,30,0,"","In Person"
12249,GBUS,8000,04C5,Lecture,"1.5","Sherwood Frey","TBA","TBA","03/10/2008 - 03/15/2008","","","","","","","","","","","","","Global Business Experience","",Closed,32,30,0,"","In Person"
12250,GBUS,8000,04DC,Lecture,"1.5","Jeanne Liedtka","TBA","TBA","03/10/2008 - 03/15/2008","","","","","","","","","","","","","Global Business Experience","",Closed,23,38,0,"","In Person"
12247,GBUS,8000,04Z4,Lecture,"1.5","Peter Rodriguez","TBA","TBA","03/10/2008 - 03/15/2008","","","","","","","","","","","","","Global Business Experience","",Closed,12,40,0,"","In Person"
12252,GBUS,8000,04ZK,Lecture,"1.5","Marc Lipson","TBA","TBA","03/10/2008 - 03/15/2008","","","","","","","","","","","","","Global Business Experience","",Closed,15,35,0,"","In Person"
12251,GBUS,8000,034Z,Lecture,"1.5","Luis Bereirio","TBA","TBA","03/10/2008 - 03/15/2008","","","","","","","","","","","","","Global Business Experience","",Closed,35,35,0,"","In Person"
12253,GBUS,8000,0400,Lecture,"1.5","Marc Modica","TBA","TBA","03/10/2008 - 03/15/2008","","","","","","","","","","","","","Global Business Experience","",Closed,34,40,0,"","In Person"
12254,GBUS,8003,04Z3,Lecture,"1.5","Francis Warnock","TBA","TBA","03/10/2008 - 03/15/2008","","","","","","","","","","","","","Global Business Exp - S Africa","",Closed,28,30,0,"","In Person"
12255,GBUS,8042,04VH,Lecture,"1.5","Joseph Harder","MoTuWeThFr 12:00AM - 12:00AM","TBA","01/07/2008 - 01/11/2008","","","","","","","","","","","","","Spirit of the New Workplace","",Open,49,50,0,"","In Person"
12256,GBUS,8042,035D,Lecture,"1.5","Joseph Harder","MoTuWeThFr 12:00AM - 12:00AM","TBA","03/10/2008 - 03/15/2008","","","","","","","","","","","","","Spirit of the New Workplace","",Closed,32,50,0,"","In Person"
12257,GBUS,804B,036R,Lecture,"1.5","David Downs","Th 4:30PM - 7:30PM","Darden School 180","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Intro to Real Estate Fin & Dev","",Open,64,65,0,"","In Person"
12258,GBUS,8106,02W8,Lecture,"1.5","Frank Genovese","MoTuWeThFr 4:30PM - 5:55PM","Darden School 180","03/18/2008 - 04/12/2008","","","","","","","","","","","","","Acq. of Closely-Held Enter.","",Closed,68,68,0,"","In Person"
12259,GBUS,8107,04ZD,Lecture,"1.5","Dennis McLeavey","MoTu 4:30PM - 5:55PM","Darden School 170","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Fixed Income Instruments","",Closed,13,65,0,"","In Person"
12260,GBUS,815,03ES,Lecture,"1.5","L Bourgeois","MoTu 11:45AM - 1:10PM","Darden School 180","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Post Merger Integration","",Closed,60,60,0,"","In Person"
12261,GBUS,815,034T,Lecture,"1.5","L Bourgeois","MoTu 2:45PM - 4:10PM","Darden School 180","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Post Merger Integration","",Closed,59,60,0,"","In Person"
12262,GBUS,820,03CC,Lecture,"1.5","Robert Freeman","ThFr 2:45PM - 4:10PM","Darden School 180","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Bus Ethics Thru Literature","",Open,67,68,0,"","In Person"
12263,GBUS,821,02C6,Lecture,"1.5","Saras Sarasvathy","ThFr 2:45PM - 4:10PM","Darden School 190","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Starting New Ventures","",Closed,46,65,0,"","In Person"
12264,GBUS,822,0260,Lecture,"1.5","Robert Billingsly","MoTu 11:45AM - 1:10PM","Darden School 280","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Acq. of Closely-Held Enter.","",Closed,68,68,0,"","In Person"
12265,GBUS,823,034P,Lecture,"1.5","Edward Hess","MoTu 8:00AM - 9:25AM","Darden School 180","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Mgmt of Smaller Enterprises","",Closed,64,68,0,"","In Person"
12266,GBUS,824C,01TN,Lecture,"1.5","John Colley","MoTu 2:45PM - 4:10PM","Darden School 245","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Reading Seminar in Managment I","",Closed,23,30,0,"","In Person"
12267,GBUS,825C,014E,Lecture,"1.5","John Colley","MoTu 2:45PM - 4:10PM","Darden School 245","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Reading Sem in Management II","",Closed,10,30,0,"","In Person"
12268,GBUS,825D,058P,Lecture,"1.5","John Colley","MoTu 4:30PM - 5:55PM","Darden School 245","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Reading Sem in Management II","",Closed,0,30,0,"","In Person"
12269,GBUS,827B,03TF,Lecture,"1.5","John Colley, ","MoTu 4:30PM - 5:55PM","Darden School 274","01/14/2008 - 03/05/2008","John Colley, ","MoTu 4:30PM - 5:55PM","Darden School 274","01/14/2008 - 03/05/2008","","","","","","","","","Reading Sem in Management III","",Open,24,30,0,"","In Person"
12270,GBUS,827C,04DA,Lecture,"1.5","John Colley, ","MoTu 4:30PM - 5:55PM","Darden School 274","03/18/2008 - 05/06/2008","John Colley, ","MoTu 4:30PM - 5:55PM","Darden School 274","03/18/2008 - 05/06/2008","","","","","","","","","Reading Sem in Management III","",Open,25,30,0,"","In Person"
12271,GBUS,828,02ND,Lecture,"1.5","Laurence Franklin","MoTu 10:00AM - 11:45AM","Darden School 180","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Introduction to Business Law","",Closed,52,68,0,"","In Person"
12272,GBUS,8304,05FU,Lecture,"1.5","Ian Skurnik","MoTu 2:45PM - 4:10PM","Darden School 170","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Consumer Psychology","",Closed,40,65,0,"","In Person"
12273,GBUS,8306,034U,Lecture,"1.5","Mary Leeper","MoTu 11:45AM - 1:10PM","Darden School 040","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Social Responsibility & Entre.","",Closed,35,35,0,"","In Person"
12274,GBUS,8307,02D2,Lecture,"1.5","Ervin Shames, ","MoTuWeThFr 12:00AM - 12:00AM","Darden School 180","03/10/2008 - 03/15/2008","Ervin Shames, ","MoTuWeThFr 12:00AM - 12:00AM","Darden School 180","03/10/2008 - 03/15/2008","","","","","","","","","Advertising Management","",Closed,33,65,0,"","In Person"
12275,GBUS,8310,034Q,Lecture,"1.5","Ming-Jer Chen","MoTu 2:45PM - 4:10PM","Darden School 040","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Competitive Dynamics Seminar","",Closed,40,40,0,"","In Person"
12276,GBUS,833,04VA,Lecture,"1.5","Alan Beckenstein, ","MoTu 4:30PM - 5:55PM","Darden School 170","01/14/2008 - 03/05/2008","Alan Beckenstein, ","MoTu 4:30PM - 5:55PM","Darden School 170","01/14/2008 - 03/05/2008","","","","","","","","","Business-Government Relations","",Closed,63,65,0,"","In Person"
12277,GBUS,8400,03GU,Lecture,"3","Jacqueline Doyle, ","MoTu 10:00AM - 11:25AM","Darden School 280","01/14/2008 - 05/06/2008","Jacqueline Doyle, ","MoTu 10:00AM - 11:25AM","Darden School 280","01/14/2008 - 05/06/2008","Jacqueline Doyle, ","MoTu 10:00AM - 11:25AM","Darden School 280","01/14/2008 - 05/06/2008","","","","","General Managers Taking Action","",Closed,68,68,0,"","In Person"
12278,GBUS,8402,05E7,Lecture,"1.5","Patricia Werhane, ","We 6:30PM - 9:30PM","Darden School 190","03/18/2008 - 05/06/2008","Patricia Werhane, ","We 6:30PM - 9:30PM","Darden School 190","03/18/2008 - 05/06/2008","","","","","","","","","Survey of Health Care Sector","",Closed,37,65,0,"","In Person"
12279,GBUS,8403,036M,Lecture,"1.5","Randy Strawderman, ","MoTuWeThFr 8:00AM - 5:00PM","Darden School 030","01/07/2008 - 01/11/2008","Randy Strawderman, ","MoTuWeThFr 8:00AM - 5:00PM","Darden School 030","01/07/2008 - 01/11/2008","","","","","","","","","Ldsp & Theatre: Ethics, Innov","",Closed,24,24,0,"","In Person"
12281,GBUS,8403,553K,Lecture,"1.5","Randy Strawderman, ","ThFr 4:30PM - 5:55PM","Darden School 030","03/18/2008 - 05/06/2008","Randy Strawderman, ","ThFr 4:30PM - 5:55PM","Darden School 030","03/18/2008 - 05/06/2008","","","","","","","","","Ldsp & Theatre: Ethics, Innov","",Closed,1,1,0,"","In Person"
12280,GBUS,8403,02E3,Lecture,"1.5","Randy Strawderman, ","ThFr 4:30PM - 5:55PM","Darden School 030","03/18/2008 - 05/06/2008","Randy Strawderman, ","ThFr 4:30PM - 5:55PM","Darden School 030","03/18/2008 - 05/06/2008","","","","","","","","","Ldsp & Theatre: Ethics, Innov","",Closed,22,24,0,"","In Person"
12282,GBUS,8405,04ZE,Lecture,"1.5","Erika James","MoTu 2:45PM - 4:10PM","Darden School 190","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Crisis Leadership","",Closed,36,65,0,"","In Person"
12283,GBUS,8410,034V,Lecture,"1.5","Paul Simko","ThFr 10:00AM - 11:25AM","Darden School 180","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Fin Stmt Analysis & Corp Valu.","",Closed,68,68,0,"","In Person"
12284,GBUS,8410,036N,Lecture,"1.5","Paul Simko","ThFr 11:45AM - 1:10PM","Darden School 180","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Fin Stmt Analysis & Corp Valu.","",Closed,68,68,0,"","In Person"
12285,GBUS,8419,05E8,Lecture,"1.5","Laurence Franklin","MoTu 4:30PM - 6:45PM","TBA","03/18/2008 - 05/06/2008","","","","","","","","","","","","","International Deal Making","",Closed,17,20,0,"","In Person"
12286,GBUS,842,058K,Lecture,"1.5","Kenneth Eades","ThFr 10:00AM - 11:25AM","Darden School 280","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Industrial Marketing","",Closed,45,68,0,"","In Person"
12287,GBUS,8421,034X,Lecture,"1.5","Ron Kerber","MoTu 4:30PM - 5:55PM","Darden School 040","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Comp Studies in New Prod Deve","",Closed,18,25,0,"","In Person"
12288,GBUS,8424,058M,Lecture,"1.5","Matthias Hild","ThFr 4:30PM - 5:55PM","Darden School 190","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Games and Auctions","",Closed,62,68,0,"","In Person"
12289,GBUS,8427,04V0,Lecture,"1.5","Gregory Fairchild","MoTuWeThFr 8:00AM - 5:00PM","Darden School 170","01/07/2008 - 01/11/2008","","","","","","","","","","","","","Entrepreneur as Change Agent","",Closed,26,40,0,"","In Person"
12290,GBUS,8428,036T,Lecture,"1.5","Michael Schill, ","MoTu 11:45AM - 1:10PM","Darden School 180","01/14/2008 - 03/05/2008","Michael Schill, ","MoTu 11:45AM - 1:10PM","Darden School 180","01/14/2008 - 03/05/2008","","","","","","","","","Invest Strategy & Arbitrage","",Open,50,65,0,"","In Person"
12291,GBUS,8429,04ZN,Lecture,"1.5","Marc Modica","MoTu 11:45AM - 1:10PM","Darden School 190","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Man. Conflict & Lev. Consensus","",Open,62,65,0,"","In Person"
12292,GBUS,8433,04ZP,Lecture,"1.5","James Rubin","ThFr 11:45AM - 1:10PM","Darden School 180","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Media, Entertain. & Sports Mgt","",Open,54,68,0,"","In Person"
12293,GBUS,8439,058T,Lecture,"1.5","Robert Smelick","MoTuWeThFr 8:00AM - 11:00PM","Darden School 190","01/07/2008 - 01/11/2008","","","","","","","","","","","","","Bldg Cultures Innov Thru Ldsp","",Closed,54,65,0,"","In Person"
12294,GBUS,8443,05NV,Lecture,"3","Everette Fortner","TBA","TBA","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Sy Coaching & Career Dev.","",Closed,42,42,0,"","In Person"
12295,GBUS,8445,058N,Lecture,"1.5","Richard Evans","ThFr 2:45PM - 4:10PM","Darden School 160","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Managing Investment Portfolios","",Open,27,65,0,"","In Person"
12296,GBUS,8448,058H,Lecture,"1.5","Andrew Wicks","MoTu 2:45PM - 4:10PM","Darden School 170","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Faith Relig & Resp Mgmt Behav","",Closed,31,65,0,"","In Person"
12297,GBUS,8449,058R,Lecture,"1.5","Patricia Werhane","ThFr 2:45PM - 4:10PM","Darden School 180","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Women Leaders in Corp America","",Closed,13,65,0,"","In Person"
12298,GBUS,845,02A5,Lecture,"1.5","William Sihler","ThFr 8:00AM - 9:25AM","Darden School 170","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Small Enterprise Finance","",Closed,61,65,0,"","In Person"
12299,GBUS,8450,058S,Lecture,"1.5","Kenneth Eades","ThFr 11:45AM - 1:10PM","Darden School 190","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Hot Topics in Finance","",Closed,65,65,0,"","In Person"
12300,GBUS,8456,06F1,Lecture,"1.5","Ryan Quinn","TBA","TBA","01/14/2008 - 03/26/2008","","","","","","","","","","","","","Unleashing Org Potential MBAE","",Closed,16,52,0,"","In Person"
12301,GBUS,850,02BG,Lecture,"1.5","William Sihler","ThFr 11:45AM - 1:10PM","Darden School 280","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Strat Mgt Fin Srv Org.","",Closed,41,65,0,"","In Person"
12302,GBUS,851,03CD,Lecture,"1.5","William Sihler","ThFr 10:00AM - 11:25AM","Darden School 180","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Managing Turnarounds & Workout","",Open,54,68,0,"","In Person"
12303,GBUS,857A,02HN,Lecture,"1.5","Michael Ho","MoTu 10:00AM - 11:25AM","Darden School 190","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Mergers & Acquisitions","",Closed,56,68,0,"","In Person"
12304,GBUS,857B,04AU,Lecture,"1.5","Michael Ho","MoTu 11:45AM - 1:10PM","Darden School 190","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Mergers & Acquisitions","",Closed,46,68,0,"","In Person"
12305,GBUS,861,02GC,Lecture,"1.5","Robert Spekman","MoTu 8:00AM - 9:25AM","Darden School 180","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Business to Business Marketing","",Closed,46,68,0,"","In Person"
12306,GBUS,861,04ZC,Lecture,"1.5","Robert Spekman","MoTu 10:00AM - 11:25AM","Darden School 180","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Business to Business Marketing","",Open,56,65,0,"","In Person"
12307,GBUS,863,04ZQ,Lecture,"1.5","Rajkumar Venkatesan","MoTu 10:00AM - 11:25AM","Darden School 170","03/08/2008 - 05/06/2008","","","","","","","","","","","","","Marketing Analytics","",Closed,43,65,0,"","In Person"
12309,GBUS,8704,02BX,Lecture,"1.5","Patricia Werhane","ThFr 10:00AM - 11:25AM","Darden School 170","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Leadership, Values & Ethics","",Closed,55,60,0,"","In Person"
12308,GBUS,8704,03M8,Lecture,"1.5","Andrew Wicks","MoTu 11:45AM - 1:10PM","Darden School 170","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Leadership, Values & Ethics","",Closed,61,60,0,"","In Person"
12310,GBUS,8705,03NQ,Lecture,"1.5","Alexander Horniman","ThFr 11:45AM - 1:10PM","Darden School 170","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Lead & Div Through Literature","",Closed,63,65,0,"","In Person"
12311,GBUS,875,003P,Lecture,"3","Alexander Horniman","ThFr 4:30PM - 5:55PM","Darden School 170","01/14/2008 - 05/06/2008","","","","","","","","","","","","","Managerial Psychology","",Open,38,40,0,"","In Person"
12312,GBUS,879,058G,Lecture,"1.5","Scott Snell","MoTu 2:45PM - 4:10PM","Darden School 180","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Strategic Human Resource Mgmt","",Closed,48,65,0,"","In Person"
12313,GBUS,883,023X,Lecture,"1.5","Edward Davis","ThFr 10:00AM - 11:25AM","Darden School 190","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Supply Chain Mgmt","",Closed,45,55,0,"","In Person"
12314,GBUS,883,036P,Lecture,"1.5","Edward Davis","ThFr 11:45AM - 1:10PM","Darden School 190","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Supply Chain Mgmt","",Closed,38,55,0,"","In Person"
12315,GBUS,884,05FA,Lecture,"1.5","Elizabeth Teisberg","ThFr 10:00AM - 11:25AM","Darden School 170","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Innovation","",Closed,19,65,0,"","In Person"
12316,GBUS,884,05FB,Lecture,"1.5","Elizabeth Teisberg","ThFr 11:45AM - 1:10PM","Darden School 170","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Innovation","",Closed,23,65,0,"","In Person"
12317,GBUS,887,05FC,Lecture,"1.5","Gregory Fairchild","MoTu 10:00AM - 11:25AM","Darden School 170","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Strategy Seminar","",Closed,37,40,0,"","In Person"
12318,GBUS,887,05FW,Lecture,"1.5","Jared Harris","ThFr 2:45PM - 4:10PM","Darden School 170","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Strategy Seminar","",Closed,26,40,0,"","In Person"
12319,GBUS,8894,05E2,Lecture,"1.5","Andrea Larson, ","MoTuWeThFr 12:00AM - 12:00AM","Darden School 180","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Sts: Topics in Entre Innov","",Closed,8,15,0,"","In Person"
12320,GBUS,8895,06GB,Lecture,"1.5","June West","TBA","TBA","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Sts: on Writing Well","",Closed,11,15,0,"","In Person"
12321,GBUS,8896,06GS,Lecture,"1.5","June West","TBA","TBA","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Sts: Comm. In A Networked Org.","",Closed,6,10,0,"","In Person"
12322,GBUS,893,05FD,Lecture,"1.5","Laurence Franklin","ThFr 2:45PM - 4:10PM","Darden School 190","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Bargaining & Negotiating","",Closed,46,52,0,"","In Person"
12323,GBUS,8953,036X,Lecture,"1.5","Alan Beckenstein","TBA","TBA","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Dbp: Case Development","",Closed,15,400,0,"","In Person"
12325,GBUS,8954,06GD,Lecture,"1.5","Alan Beckenstein","TBA","TBA","03/18/2008 - 03/26/2008","","","","","","","","","","","","","Dbp: Case Development","",Closed,2,400,0,"","In Person"
12326,GBUS,8954,06GR,Lecture,"1.5","Alan Beckenstein","TBA","TBA","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Dbp: Case Development","",Closed,1,400,0,"","In Person"
12324,GBUS,8954,036Y,Lecture,"1.5","Alan Beckenstein","TBA","TBA","03/18/2008 - 05/06/2008","","","","","","","","","","","","","Dbp: Case Development","",Closed,15,400,0,"","In Person"
12327,GBUS,895A,00ZV,Lecture,"4.5","Tihamer Von Ghyczy","TBA","TBA","01/14/2008 - 05/06/2008","","","","","","","","","","","","","Dbp: Consulting","",Open,22,400,0,"","In Person"
12328,GBUS,895B,03BS,Lecture,"3","Tihamer Von Ghyczy","TBA","TBA","01/14/2008 - 05/06/2008","","","","","","","","","","","","","Dbp: Consulting","",Closed,14,400,0,"","In Person"
12329,GBUS,895B,06E8,Lecture,"3","Tihamer Von Ghyczy","TBA","TBA","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Dbp: Consulting","",Closed,5,400,0,"","In Person"
12330,GBUS,895C,03VK,Lecture,"1.5","Tihamer Von Ghyczy","TBA","TBA","01/14/2008 - 05/06/2008","","","","","","","","","","","","","Dbp: Consulting","",Closed,4,400,0,"","In Person"
12331,GBUS,895C,06E9,Lecture,"1.5","Tihamer Von Ghyczy","TBA","TBA","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Dbp: Consulting","",Closed,6,400,0,"","In Person"
12332,GBUS,895E,02DB,Lecture,"3","Philippe Sommer","TBA","TBA","01/14/2008 - 05/06/2008","","","","","","","","","","","","","Dbp: Venturing","",Closed,32,400,0,"","In Person"
12333,GBUS,895E,06F4,Lecture,"3","Philippe Sommer","TBA","TBA","01/14/2008 - 03/26/2008","","","","","","","","","","","","","Dbp: Venturing","",Closed,2,52,0,"","In Person"
12334,GBUS,895E,06FA,Lecture,"3","Philippe Sommer","TBA","TBA","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Dbp: Venturing","",Closed,2,400,0,"","In Person"
12336,GBUS,895S,06FB,Lecture,"3","Alan Beckenstein","TBA","TBA","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Dbp: Case Development","",Closed,6,400,0,"","In Person"
12337,GBUS,895S,06GN,Lecture,"3","Alan Beckenstein","TBA","TBA","01/14/2008 - 03/05/2008","","","","","","","","","","","","","Dbp: Case Development","",Closed,1,400,0,"","In Person"
