ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor1,Days1,Room1,MeetingDates1,Instructor2,Days2,Room2,MeetingDates2,Instructor3,Days3,Room3,MeetingDates3,Instructor4,Days4,Room4,MeetingDates4,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist,Description,Instruction Mode
10558,FREN,445Z,5998,Lecture,"3","Janet Horne","MoTuWe 8:00AM - 10:00PM","TBA","06/16/2007 - 07/15/2007","","","","","","","","","","","","","Advanced Cultural Studies","",Closed,8,34,0,"","In Person"
10559,FREN,445Z,5999,Lecture,"3","Janet Horne","MoTh 8:00AM - 10:00PM","TBA","06/16/2007 - 07/15/2007","","","","","","","","","","","","","Advanced Cultural Studies","",Closed,0,34,0,"","In Person"
10560,FREN,446Z,597T,Lecture,"3","Majida Bargach","MoTuWeThFr 8:00AM - 10:00PM","TBA","06/01/2007 - 07/13/2007","","","","","","","","","","","","","African Literature & Culture","",Closed,7,22,0,"","In Person"
10561,FREN,493,2081,Independent Study,"3","Staff","TBA","TBA","06/12/2007 - 08/09/2007","","","","","","","","","","","","","Independent Study","",Closed,1,15,0,"","In Person"
10562,FREN,593Z,597Y,Lecture,"3","Janet Horne","MoTuWeThFr 8:00AM - 10:00PM","TBA","06/16/2007 - 07/15/2007","","","","","","","","","","","","","Adv Cultural Study: Nutrition","",Closed,0,34,0,"","In Person"
10563,FREN,593Z,598F,Lecture,"3","Paula Schwartz","MoTh 8:00AM - 10:00PM","TBA","06/16/2007 - 07/15/2007","","","","","","","","","","","","","Adv Cultural Study: Nutrition","",Closed,2,30,0,"","In Person"
10564,FREN,594Z,598A,Lecture,"3","Janet Horne","MoTuWeThFr 8:00AM - 10:00PM","TBA","06/16/2007 - 07/15/2007","","","","","","","","","","","","","Adv Cultural Studies: History","",Closed,2,34,0,"","In Person"
10565,FREN,999,2086,Independent Study,"3 - 12","Staff","TBA","TBA","06/12/2007 - 08/09/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,2,15,0,"","In Person"
10566,GBUS,E721,5038,Lecture,"1","Elizabeth Powell","TBA","TBA","06/27/2007 - 11/03/2007","","","","","","","","","","","","","Mgmt Communication (Pt I)","",Closed,52,54,0,"","In Person"
10567,GBUS,E723,00AE,Lecture,"1.5","Wei Li","TBA","TBA","06/17/2007 - 09/02/2007","","","","","","","","","","","","","Global Economies & Mkts(Pt II)","",Closed,60,60,0,"","In Person"
10568,GBUS,E727,00AC,Lecture,"1.5","Paul Simko","TBA","TBA","06/17/2007 - 09/02/2007","","","","","","","","","","","","","Accounting for Managers(Pt II)","",Closed,60,60,0,"","In Person"
10569,GBUS,E729,5039,Lecture,"0.5","Marian Moore","TBA","TBA","06/27/2007 - 11/03/2007","","","","","","","","","","","","","Marketing (Part I)","",Closed,52,52,0,"","In Person"
10570,GBUS,E731,504A,Lecture,"0.5","Elliott Weiss","TBA","TBA","06/27/2007 - 11/03/2007","","","","","","","","","","","","","Operations Management (Part I)","",Closed,52,52,0,"","In Person"
10572,GBUS,E734,00AF,Lecture,"1","Lynn Isabella","TBA","TBA","06/17/2007 - 09/02/2007","","","","","","","","","","","","","Leading Organizations (Pt II)","",Closed,60,60,0,"","In Person"
10571,GBUS,E734,5035,Lecture,"1","Lynn Isabella","TBA","TBA","06/27/2007 - 11/03/2007","","","","","","","","","","","","","Leading Organizations (Pt II)","",Closed,52,54,0,"","In Person"
10574,GBUS,E735,00AD,Lecture,"1","Robert Carraway","TBA","TBA","06/17/2007 - 09/02/2007","","","","","","","","","","","","","Decision Analysis (Part II)","",Closed,60,60,0,"","In Person"
10573,GBUS,E735,5036,Lecture,"1","Robert Carraway","TBA","TBA","06/27/2007 - 11/03/2007","","","","","","","","","","","","","Decision Analysis (Part II)","",Closed,52,54,0,"","In Person"
10575,GBUS,E740,504B,Lecture,"0.5","Ming-Jer Chen","TBA","TBA","06/27/2007 - 11/03/2007","","","","","","","","","","","","","Strat Thinking & Action (Pt I)","",Closed,52,52,0,"","In Person"
10576,GBUS,E780,00AM,Lecture,"1.5","Marian Moore","TBA","TBA","06/17/2007 - 09/02/2007","","","","","","","","","","","","","Action Learning (Part IV)","",Closed,60,60,0,"","In Person"
10577,GBUS,E780,5037,Lecture,"1.5","Marian Moore","TBA","TBA","06/27/2007 - 11/03/2007","","","","","","","","","","","","","Action Learning (Part IV)","",Closed,52,54,0,"","In Person"
10578,GBUS,E781,00AB,Lecture,"3","Marian Moore","TBA","TBA","06/17/2007 - 09/02/2007","","","","","","","","","","","","","Lr1 Leading W/ Enterprise Pers","",Closed,60,60,0,"","In Person"
10579,GCNL,504,303P,Laboratory,"3","Kathryn Reid","Tu 10:00AM - 2:30PM","Mcleod Hall 1004","05/22/2007 - 07/24/2007","","","","","","","","","","","","","Cnl in Health Care System","",Closed,19,19,0,"","In Person"
10580,GCNL,514,303X,Lecture,"3","Emily Drake","TBA","TBA","05/30/2007 - 06/08/2007","","","","","","","","","","","","","Clin Pract Dec Making IV","",Closed,25,25,0,"","In Person"
10581,GCNL,515,3031,Lecture,"3","Dawn Rigney","MoTuWeThFr 8:00AM - 12:00PM","Mcleod Hall 1006","05/21/2007 - 05/30/2007","","","","","","","","","","","","","Clin Pract Dec Making V","",Closed,25,25,0,"","In Person"
10582,GCNL,519,303H,Lecture,"5","Dorothy Tullmann, ","Tu 9:00AM - 9:50AM","Mcleod Hall 1004","05/22/2007 - 07/24/2007","","","","","","","","","","","","","GCNL Capstone Practicum","",Closed,19,19,0,"","In Person"
10583,GCOM,310,0009,Lecture,"1","Susan Williams","MoTu 9:00AM - 5:00PM","Monroe Hall 110","06/04/2007 - 06/05/2007","","","","","","","","","","","","","Acct & Cost Perspectives","",Closed,43,70,0,"","In Person"
10585,GCOM,311,0016,Lecture,"6","Oscar Broome","MoTuThFr 1:00PM - 5:00PM","Monroe Hall 116","06/06/2007 - 07/14/2007","","","","","","","","","","","","","Financial Acct Standards","",Closed,21,60,0,"","In Person"
10584,GCOM,311,0020,Lecture,"6","Scott Boylan","MoTuThFr 1:00PM - 5:00PM","Monroe Hall 110","06/06/2007 - 07/14/2007","","","","","","","","","","","","","Financial Acct Standards","",Closed,22,60,0,"","In Person"
10586,GCOM,314,0022,Lecture,"2","Malcolm Lathan","MoTuThFr 10:00AM - 12:00PM","Monroe Hall 110","06/07/2007 - 06/28/2007","","","","","","","","","","","","","Strategic Cost Management","",Closed,22,60,0,"","In Person"
10587,GCOM,314,0025,Lecture,"2","Malcolm Lathan","MoTuThFr 8:00AM - 10:00AM","Monroe Hall 116","06/07/2007 - 06/28/2007","","","","","","","","","","","","","Strategic Cost Management","",Closed,21,60,0,"","In Person"
10588,GCOM,444,0023,Lecture,"3","Sally Jones","MoTuThFr 8:00AM - 10:00AM","Monroe Hall 110","06/06/2007 - 07/13/2007","","","","","","","","","","","","","Tax Factors in Business Dec","",Closed,22,60,0,"","In Person"
10589,GCOM,444,0026,Lecture,"3","David Maloney","MoTuThFr 10:00AM - 12:00PM","Monroe Hall 116","06/06/2007 - 07/13/2007","","","","","","","","","","","","","Tax Factors in Business Dec","",Closed,21,60,0,"","In Person"
10590,GCOM,521,1249,Lecture,"3","Charles Skender","MoTuWeThFr 1:30PM - 5:30PM","Monroe Hall 130","07/16/2007 - 07/27/2007","","","","","","","","","","","","","Basic Assurances Services","",Closed,46,100,0,"","In Person"
10591,GCOM,523,0027,Independent Study,"3","Susan Williams","MoTuWeThFr 1:30PM - 5:30PM","Monroe Hall 116","07/16/2007 - 07/27/2007","","","","","","","","","","","","","Spec. Topics/Adv.Acct.","",Closed,16,60,0,"","In Person"
10592,GCOM,720,0035,Lecture,"3","Paul Walker","MoTuWeThFr 8:00AM - 12:00PM","Monroe Hall 116","07/31/2007 - 08/09/2007","","","","","","","","","","","","","Accounting Info Systems","",Closed,31,77,0,"","In Person"
10593,GCOM,720,0036,Lecture,"3","Paul Walker","MoTuWeThFr 1:00PM - 5:00PM","Monroe Hall 116","07/31/2007 - 08/09/2007","","","","","","","","","","","","","Accounting Info Systems","",Closed,31,77,0,"","In Person"
10595,GCOM,721,00BA,Lecture,"3","John Wheeler","MoTuThFr 1:00PM - 5:30PM","Monroe Hall 130","07/16/2007 - 07/30/2007","","","","","","","","","","","","","Advanced Assurances Services","",Closed,31,40,0,"","In Person"
10594,GCOM,721,0046,Lecture,"3","John Wheeler","MoTuThFr 9:00AM - 12:30PM","Monroe Hall 130","07/16/2007 - 07/30/2007","","","","","","","","","","","","","Advanced Assurances Services","",Closed,31,75,0,"","In Person"
10596,GCOM,731,00AG,Lecture,"1.5","Elizabeth Thurston","MoTh 1:00PM - 5:00PM","Monroe Hall 124","07/30/2007 - 08/10/2007","","","","","","","","","","","","","Strategic Business Adv","",Closed,32,45,0,"","In Person"
10597,GCOM,731,00AH,Lecture,"1.5","Elizabeth Thurston","TuFr 1:00PM - 5:00PM","Monroe Hall 124","06/04/2007 - 08/08/2007","","","","","","","","","","","","","Strategic Business Adv","",Closed,36,45,0,"","In Person"
10598,GCOM,732,0030,Lecture,"4","Craig Lefanowicz","MoTuWeTh 8:00AM - 12:00PM","Monroe Hall 124","06/18/2007 - 07/03/2007","","","","","","","","","","","","","Accounting Policy","",Closed,36,77,0,"","In Person"
10599,GCOM,732,0037,Lecture,"4","Craig Lefanowicz","MoTuWeTh 1:00PM - 5:00PM","Monroe Hall 124","06/18/2007 - 07/03/2007","","","","","","","","","","","","","Accounting Policy","",Closed,32,77,0,"","In Person"
10601,GCOM,734,0032,Lecture,"3","Patrick Dennis","MoTuThFr 1:00PM - 5:00PM","Monroe Hall 134","07/09/2007 - 07/27/2007","","","","","","","","","","","","","Spcl Topics in Fin. Acct.","",Closed,35,40,0,"","In Person"
10600,GCOM,734,0039,Lecture,"3","Patrick Wilkie","MoTuThFr 8:00AM - 12:00PM","Monroe Hall 134","07/09/2007 - 07/27/2007","","","","","","","","","","","","","Spcl Topics in Fin. Acct.","",Closed,33,40,0,"","In Person"
10603,GCOM,736,0034,Lecture,"3","Gayle Erwin","MoTuThFr 8:00AM - 12:00PM","Monroe Hall 124","06/11/2007 - 06/29/2007","","","","","","","","","","","","","Acct/Business Combinations","",Closed,36,40,0,"","In Person"
10602,GCOM,736,0041,Lecture,"3","Susan Williams","MoTuThFr 1:00PM - 5:00PM","Monroe Hall 124","06/11/2007 - 06/29/2007","","","","","","","","","","","","","Acct/Business Combinations","",Closed,32,40,0,"","In Person"
10605,GCOM,738,0028,Lecture,"3","Roger Martin","MoTuThFr 1:00PM - 5:00PM","Monroe Hall 124","07/09/2007 - 07/30/2007","","","","","","","","","","","","","Ethics in Bus.,Acc.& Auditing","",Closed,36,50,0,"","In Person"
10604,GCOM,738,4171,Lecture,"3","Roger Martin","MoTuThFr 8:00AM - 12:00PM","Monroe Hall 124","07/09/2007 - 07/30/2007","","","","","","","","","","","","","Ethics in Bus.,Acc.& Auditing","",Closed,32,50,0,"","In Person"
10606,GCOM,750,00A1,Lecture,"1.5","Lynn Hamilton","TBA","TBA","06/04/2007 - 06/12/2007","","","","","","","","","","","","","Communicating Effect as Acctg","",Closed,36,40,0,"","In Person"
10607,GCOM,750,00A2,Lecture,"1.5","Lynn Hamilton","TBA","TBA","06/04/2007 - 06/12/2007","","","","","","","","","","","","","Communicating Effect as Acctg","",Closed,32,40,0,"","In Person"
10608,GCOM,779,0067,Lecture,"6","Stefano Grazioli","MoTuWeThFrSa 8:00AM - 5:00PM","Monroe Hall 130","05/14/2007 - 06/15/2007","","","","","","","","","","","","","It Architecture","",Closed,31,30,0,"","In Person"
10609,GCOM,779,0069,Lecture,"6","Stefano Grazioli","MoTuWeThFrSa 8:00AM - 5:00PM","Monroe Hall 130","05/14/2007 - 06/15/2007","","","","","","","","","","","","","It Architecture","",Closed,38,50,0,"","In Person"
10610,GCOM,780,0068,Lecture,"3","Stefano Grazioli","MoTuWeThFrSa 8:00AM - 5:00PM","Monroe Hall 130","05/14/2007 - 06/15/2007","","","","","","","","","","","","","Data Communications","",Closed,31,30,0,"","In Person"
10611,GCOM,780,0070,Lecture,"3","Stefano Grazioli","MoTuWeThFrSa 8:00AM - 5:00PM","Monroe Hall 130","05/14/2007 - 06/15/2007","","","","","","","","","","","","","Data Communications","",Closed,38,50,0,"","In Person"
10612,GCOM,781,0073,Lecture,"3","Peter Gray","Sa 8:00AM - 5:00PM","TBA","05/14/2007 - 06/16/2007","","","","","","","","","","","","","Innovation & Technology Mgmt","",Closed,42,60,0,"","In Person"
10613,GERM,101,1097,Lecture,"4","Jujuan Xiong","MoTuWeThFr 8:00AM - 10:45AM","New Cabell Hall 130","06/12/2007 - 07/10/2007","","","","","","","","","","","","","Elementary German","",Closed,15,20,0,"","In Person"
10614,GERM,101S,1230,Lecture,"3","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 122","06/12/2007 - 07/10/2007","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 132","06/12/2007 - 07/10/2007","","","","","","","","","Intensive Introductory German","",Closed,14,50,0,"","In Person"
10615,GERM,101S,1271,Lecture,"0","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 122","06/12/2007 - 07/10/2007","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 132","06/12/2007 - 07/10/2007","","","","","","","","","Intensive Introductory German","",Closed,7,20,0,"","In Person"
10616,GERM,102,4084,Lecture,"4","Martin Sheehan","MoTuWeThFr 8:00AM - 10:45AM","New Cabell Hall 130","07/12/2007 - 08/09/2007","","","","","","","","","","","","","Elementary German","",Closed,13,20,0,"","In Person"
10617,GERM,102S,1236,Lecture,"3","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 122","06/12/2007 - 07/10/2007","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 132","06/12/2007 - 07/10/2007","","","","","","","","","Intensive Introductory German","",Closed,14,50,0,"","In Person"
10618,GERM,102S,1272,Lecture,"0","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 122","06/12/2007 - 07/10/2007","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 132","06/12/2007 - 07/10/2007","","","","","","","","","Intensive Introductory German","",Closed,8,20,0,"","In Person"
10619,GERM,201,1099,Lecture,"3","Stefanie Parker","MoTuWeThFr 8:00AM - 10:15AM","New Cabell Hall 236","06/12/2007 - 07/10/2007","","","","","","","","","","","","","Intermediate German","",Closed,10,20,0,"","In Person"
10620,GERM,201S,4175,Lecture,"3","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 122","07/12/2007 - 08/09/2007","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 132","07/12/2007 - 08/09/2007","","","","","","","","","Intensive Intermediate German","",Closed,13,50,0,"","In Person"
10621,GERM,201S,4215,Lecture,"0","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 122","07/12/2007 - 08/09/2007","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 132","07/12/2007 - 08/09/2007","","","","","","","","","Intensive Intermediate German","",Closed,6,20,0,"","In Person"
10622,GERM,202,4086,Lecture,"3","Gabriel Cooper","MoTuWeThFr 8:00AM - 10:15AM","New Cabell Hall 139","07/12/2007 - 08/09/2007","","","","","","","","","","","","","Intermediate German","",Closed,9,25,0,"","In Person"
10623,GERM,202S,4178,Lecture,"3","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 122","07/12/2007 - 08/09/2007","William McDonald","MoTuWeThFr 8:00AM - 5:00PM","New Cabell Hall 132","07/12/2007 - 08/09/2007","","","","","","","","","Intensive Intermediate German","",Closed,13,50,0,"","In Person"
10624,GERM,202S,4216,Lecture,"0","William McDonald","MoTuWeThFr 8:00AM - 4:30PM","New Cabell Hall 122","07/12/2007 - 08/09/2007","William McDonald","MoTuWeThFr 8:00AM - 4:30PM","New Cabell Hall 132","07/12/2007 - 08/09/2007","","","","","","","","","Intensive Intermediate German","",Closed,6,20,0,"","In Person"
10625,GERM,999,2095,Independent Study,"3 - 12","Staff","TBA","TBA","06/12/2007 - 08/09/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,2,15,0,"","In Person"
10626,GETR,349,4087,Lecture,"3","Thomas Best","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 134","07/12/2007 - 08/09/2007","","","","","","","","","","","","","Ibsen","",Closed,25,40,0,"","In Person"
10627,GETR,393,1100,Lecture,"3","Thomas Best","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 134","06/12/2007 - 07/10/2007","","","","","","","","","","","","","Nazi Germany","",Closed,11,40,0,"","In Person"
10628,GNUR,550,303K,Lecture,"4","Elizabeth Epstein, ","TuTh 8:30AM - 1:00PM","Mcleod Hall 5044","06/05/2007 - 07/19/2007","Elizabeth Epstein, ","TuTh 12:00PM - 1:00PM","Mcleod Hall 2005","06/05/2007 - 07/19/2007","Elizabeth Epstein, ","TuTh 12:00PM - 1:00PM","Mcleod Hall 2007","06/05/2007 - 07/19/2007","","","","","Pharmacology","",Closed,9,15,0,"","In Person"
10629,GNUR,551,3139,Lecture,"3","John Kirchgessner","We 8:30AM - 3:00PM","Mcleod Hall 1006","06/06/2007 - 07/25/2007","","","","","","","","","","","","","Adv Health Assessment","",Closed,11,22,0,"","In Person"
10630,GNUR,566,3308,Lecture,"3","Susan Kennel","MoTuTh 10:00AM - 3:00PM","Mcleod Hall 1006","07/23/2007 - 08/08/2007","","","","","","","","","","","","","PCNP/Seminar I","",Closed,13,25,0,"","In Person"
10631,GNUR,590,3140,Lecture,"3","Kathleen Cox","Tu 3:30PM - 7:00PM","Mcleod Hall 1006","06/05/2007 - 07/31/2007","","","","","","","","","","","","","Health Policy: Local to Global","",Closed,23,30,0,"","In Person"
10632,GNUR,592,3016,Lecture,"3","Kathleen Fletcher","TBA","TBA","05/29/2007 - 08/07/2007","","","","","","","","","","","","","Issues in Gerontol Health","",Closed,3,25,0,"","In Person"
10634,GNUR,598,301Z,Lecture,"2","Courtney Lyder","TBA","TBA","05/22/2007 - 07/25/2007","","","","","","","","","","","","","Culture and Health","",Closed,25,25,0,"","In Person"
10633,GNUR,598,303V,Lecture,"1","Courtney Lyder","TBA","TBA","05/22/2007 - 07/25/2007","","","","","","","","","","","","","Culture and Health","",Closed,1,25,0,"","In Person"
10635,GNUR,724,3021,Lecture,"4","Pamela Kulbok","TBA","TBA","05/29/2007 - 08/06/2007","","","","","","","","","","","","","Community/Pub Hlth Ldr Prac II","",Closed,10,10,0,"","In Person"
10636,GNUR,776,3026,Lecture,"3 - 10","Edie Barbero","Th 2:00PM - 5:00PM","Mcleod Hall 3015","05/31/2007 - 08/09/2007","","","","","","","","","","","","","Psyc-Mh Practicum II Np","",Closed,0,10,0,"","In Person"
10637,GNUR,776,3075,Lecture,"3 - 10","Edie Barbero","Th 1:00PM - 4:00PM","Mcleod Hall 2007","05/31/2007 - 08/09/2007","","","","","","","","","","","","","Psyc-Mh Practicum II Np","",Closed,2,10,0,"","In Person"
10638,GNUR,782,305A,Independent Study,"3","Bonnie Jerome-D'Emilia","TBA","TBA","05/29/2007 - 08/06/2007","","","","","","","","","","","","","Administrative Practicum I","",Closed,2,15,0,"","In Person"
10639,GNUR,783,3051,Lecture,"3","Robert Graboyes","TBA","TBA","05/29/2007 - 08/07/2007","","","","","","","","","","","","","Health Economics","",Closed,13,35,0,"","In Person"
10641,GNUR,784,301W,Lecture,"3","Bonnie Jerome-D'Emilia","TBA","TBA","05/29/2007 - 08/06/2007","","","","","","","","","","","","","Admin Practicum II","",Closed,1,2,0,"","In Person"
10640,GNUR,784,3027,Lecture,"3","Elizabeth Friberg","TBA","TBA","05/29/2007 - 08/06/2007","","","","","","","","","","","","","Admin Practicum II","",Closed,6,25,0,"","In Person"
10642,GNUR,792,3089,Lecture,"3","Kathleen Cox","TBA","TBA","05/29/2007 - 08/07/2007","","","","","","","","","","","","","Resource Management","",Closed,19,25,0,"","In Person"
10643,GNUR,793,302G,Independent Study,"1 - 3","Staff","TBA","TBA","05/29/2007 - 08/07/2007","","","","","","","","","","","","","Independent Study","",Closed,2,10,0,"","In Person"
10644,GNUR,795,3076,Lecture,"3","Catherine Ratliff","TBA","TBA","05/29/2007 - 08/06/2007","","","","","","","","","","","","","Woc Nursing Preceptorshp","",Closed,5,15,0,"","In Person"
10645,GNUR,849,303W,Lecture,"3","Arlene Keeling, ","TBA","TBA","06/11/2007 - 08/07/2007","","","","","","","","","","","","","Adv Qualitative & Hist Researc","",Closed,7,20,0,"","In Person"
10646,GNUR,850,00AX,Independent Study,"1 - 3","Staff","TBA","TBA","05/29/2007 - 08/09/2007","","","","","","","","","","","","","Independent Doctoral Study","",Closed,1,10,0,"","In Person"
10647,GNUR,861,3041,Lecture,"3","Sharon Utz","TBA","TBA","05/15/2007 - 07/17/2007","","","","","","","","","","","","","Health Promotion","",Closed,22,25,0,"","In Person"
10648,GNUR,898,302M,Lecture,"1","Courtney Lyder","TBA","TBA","05/22/2007 - 07/25/2007","","","","","","","","","","","","","Thesis Guidance","",Closed,1,15,0,"","In Person"
10649,GNUR,898,302N,Lecture,"2","Courtney Lyder","TBA","TBA","05/22/2007 - 07/25/2007","","","","","","","","","","","","","Thesis Guidance","",Closed,3,15,0,"","In Person"
10650,GNUR,973,302P,Independent Study,"2","Staff","TBA","TBA","05/21/2007 - 08/07/2007","","","","","","","","","","","","","Proposal Writing Seminar II","",Closed,4,5,0,"","In Person"
10652,GNUR,990,305F,Independent Study,"1 - 4","Staff","TBA","TBA","05/29/2007 - 08/09/2007","","","","","","","","","","","","","Research Practicum","",Closed,1,10,0,"","In Person"
10651,GNUR,990,3032,Independent Study,"1 - 4","Staff","TBA","TBA","05/29/2007 - 08/09/2007","","","","","","","","","","","","","Research Practicum","",Closed,7,10,0,"","In Person"
10653,GNUR,997,2432,Independent Study,"1 - 6","Staff","TBA","TBA","05/29/2007 - 08/09/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,2,15,0,"","In Person"
10654,GNUR,999,2433,Independent Study,"1 - 6","Staff","TBA","TBA","05/29/2007 - 08/09/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,3,15,0,"","In Person"
10655,GREE,999,2448,Independent Study,"1 - 12","Staff","TBA","TBA","06/12/2007 - 08/09/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,1,50,0,"","In Person"
10656,HIAF,201,402K,Lecture,"3","James La Fleur","MoTuWeThFr 10:30AM - 12:45PM","Mcleod Hall 1004","07/12/2007 - 08/09/2007","","","","","","","","","","","","","Early African History","",Closed,26,10,0,"","In Person"
10657,HIAF,202,001E,Lecture,"3","John Mason","MoTuWeThFr 10:30AM - 12:45PM","Maury Hall 110","05/14/2007 - 06/08/2007","","","","","","","","","","","","","Africa Since 1800","",Closed,25,25,0,"","In Person"
10658,HIEA,210,1201,Lecture,"3","Ronald Dimberg","MoTuWeThFr 10:30AM - 12:45PM","Mcleod Hall 2008","06/12/2007 - 07/10/2007","","","","","","","","","","","","","Korea:1876-2007","",Closed,17,25,0,"","In Person"
10659,HIEU,201,1110,Lecture,"3","Matthew Gillis","MoTuWeThFr 8:00AM - 10:15AM","New Cabell Hall 332","06/12/2007 - 07/10/2007","","","","","","","","","","","","","Western Civilization I","",Closed,11,25,0,"","In Person"
10660,HIEU,202,4099,Lecture,"3","Anne Throckmorton","MoTuWeThFr 1:00PM - 3:15PM","New Cabell Hall 225","07/12/2007 - 08/09/2007","","","","","","","","","","","","","Western Civilization II","",Closed,16,20,0,"","In Person"
10661,HIEU,301Z,6171,Lecture,"3","Fernando Opere","MoTuWeThFr 8:00AM - 10:00PM","TBA","05/20/2007 - 06/22/2007","","","","","","","","","","","","","Spanish Culture & Civilization","",Closed,1,75,0,"","In Person"
10662,HIEU,301Z,6172,Lecture,"3","Fernando Opere","MoTuWeThFr 8:00AM - 10:00PM","TBA","06/25/2007 - 07/28/2007","","","","","","","","","","","","","Spanish Culture & Civilization","",Closed,2,75,0,"","In Person"
10663,HILA,340Z,5000,Lecture,"3","Brian Owensby","TBA","TBA","06/17/2007 - 08/21/2007","","","","","","","","","","","","","Lat Amer Tdy:bt Local&Global","",Closed,302,420,0,"","In Person"
10664,HIME,320,002Q,Lecture,"3","Elizabeth Thompson","MoTuWeThFr 1:00PM - 3:00PM","Bryan Hall 328","05/14/2007 - 06/08/2007","","","","","","","","","","","","","Struggles for Justice Mid East","",Closed,23,25,0,"","In Person"
10665,HISA,312,102Z,Lecture,"3","Richard Barnett","MoTuWeThFr 10:30AM - 12:45PM","Wilson Hall 140","06/12/2007 - 07/10/2007","","","","","","","","","","","","","Women & Power in Indian Hist","",Closed,25,25,0,"","In Person"
10666,HIST,210,401D,Lecture,"3","Vladimir Kryzhanovski","MoTuWeThFr 10:30AM - 12:45PM","Corner Bldg","07/12/2007 - 08/09/2007","","","","","","","","","","","","","Great Masters&Marvels Medicine","",Closed,16,15,0,"","In Person"
10667,HIST,404,2127,Independent Study,"1 - 6","Ronald Dimberg","TBA","TBA","06/12/2007 - 08/09/2007","","","","","","","","","","","","","Independent Study","",Closed,2,15,0,"","In Person"
10668,HIST,628,6816,Lecture,"1","Thomas Costa","Th 9:00AM - 3:30PM","TBA","07/19/2007 - 07/26/2007","","","","","","","","","","","","","Virginia & Massive Resistance","",Closed,0,0,0,"","In Person"
10670,HIST,632,6815,Lecture,"1","Thomas Costa","We 9:00AM - 3:30PM","TBA","07/18/2007 - 07/25/2007","","","","","","","","","","","","","Virginia During the Depression","",Closed,0,0,0,"","In Person"
10669,HIST,632,7918,Lecture,"1","Thomas Costa","Mo 9:00AM - 4:30PM","Roanoke Higher Ed Ctr 519","07/16/2007 - 07/23/2007","","","","","","","","","","","","","Virginia During the Depression","",Closed,10,30,0,"","In Person"
10671,HIST,993,001M,Independent Study,"3","Elizabeth Thompson","MoTuWeThFr 1:00PM - 3:00PM","Bryan Hall 328","05/14/2007 - 06/08/2007","","","","","","","","","","","","","Independent Research","",Closed,1,1,0,"","In Person"
10672,HIST,993,6003,Independent Study,"3","Andrew O'Shaughnessy","Su 8:00AM - 5:00PM","TBA","06/24/2007 - 07/13/2007","","","","","","","","","","","","","Independent Research","",Closed,30,30,0,"","In Person"
10673,HIST,996,6004,Independent Study,"3","Andrew O'Shaughnessy","Su 8:00AM - 5:00PM","TBA","06/24/2007 - 07/13/2007","","","","","","","","","","","","","Independent Research","",Closed,30,30,0,"","In Person"
10674,HIST,997,2133,Independent Study,"3 - 6","Staff","TBA","TBA","06/12/2007 - 08/09/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,1,15,0,"","In Person"
10675,HIST,999,2134,Independent Study,"3 - 6","Staff","TBA","TBA","06/12/2007 - 08/09/2007","","","","","","","","","","","","","Non-Topical Research","",Closed,4,15,0,"","In Person"
10676,HIUS,201,1113,Lecture,"3","Andrew Witmer","MoTuWeThFr 1:00PM - 3:15PM","Wilson Hall 140","06/12/2007 - 07/10/2007","","","","","","","","","","","","","American History to 1865","",Closed,24,25,0,"","In Person"
10677,HIUS,202,4102,Lecture,"3","Mark Nevin","MoTuWeThFr 8:00AM - 10:15AM","Clark Hall G004","07/12/2007 - 08/09/2007","","","","","","","","","","","","","American History Since 1865","",Closed,20,25,0,"","In Person"
10678,HIUS,271,001A,Lecture,"3","Benjamin Cohen","MoTuWeThFr 10:30AM - 12:45PM","Thornton Hall D223","05/14/2007 - 06/08/2007","","","","","","","","","","","","","Am Environmental History","",Closed,8,15,0,"","In Person"
